bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr15:40000001-45000000	37691	37393	37784	38001	37790	37671	37923	37813	37602	37712	18857	18547	19092	19266	19386	19011	19417	18872	18823	19378	19122	19481	19652	19367	19421	18974	19511	19334	19675	19239	18470	18862	18902	18747	19112	18848	18999	19025	18871	19079	19075	19425	19519	19050	19256	19121	19315	19270	19190	19209	36357	36239	36689	36274	36550	36300	36370	36619	35902	36439	37871	37554	37838	37946	37298	37842	37871	37217	37998	37961	110595	111155	110310	112654	111680	111440	111672	111093	112021	111129	112542	112113	112167	112094	113267	112322	112726	112238	112669	112609	38438	38655	38297	38628	38159	38787	38338	38755	38297	38459
chr15:45000001-50000000	40783	40709	40825	40728	40204	40225	40537	40512	40284	40655	40507	40838	40485	40363	40214	40791	40584	39957	40395	40332	41214	41393	41534	41456	41198	41195	41478	40948	41914	41629	41379	40834	41212	40920	41416	40730	40785	40618	40778	41106	40582	40061	40027	40176	40340	40326	39965	40140	39903	40278	38987	38843	38251	38910	38803	38555	39411	38796	38940	38879	39907	40225	40673	39732	40044	39971	40101	40216	39933	40310	76668	75560	76508	76302	76087	76240	76888	76598	75955	76256	78482	78119	79044	78659	78241	78896	79020	78801	79042	79461	40228	40777	40677	40912	40822	41744	40871	40645	41153	41113
chr15:50000001-55000000	40375	40807	40617	40279	40004	40307	40253	40265	40885	40765	40957	40204	40161	40565	40624	40928	40581	40135	40129	40782	40991	41934	41748	41312	41903	41740	41183	41542	41630	41760	41185	40880	40656	41041	40830	40965	40622	41214	40938	40687	19811	19657	19557	19694	19332	19897	19271	19880	19638	19741	39183	39422	39071	38645	38709	38846	38909	38944	39262	39481	102441	102488	102809	102819	102666	102320	102525	102389	102682	102962	38695	38946	38666	38149	38268	38361	38416	38289	38450	38832	40059	40279	39547	39936	38883	39715	39513	40113	39554	39798	40827	41145	41015	40512	41072	40419	41022	40503	41291	40532
chr15:55000001-60000000	40509	39857	40775	40557	40327	40414	40779	40337	40484	40908	40722	40301	40541	40940	40747	40446	40912	40326	40870	40676	41857	41531	41620	41992	41647	42489	41512	41702	42213	41644	40985	40910	40997	41161	41092	41455	40733	41292	41705	40948	40287	40242	40498	39878	39888	40649	40190	40412	40388	40227	38904	38897	39036	38978	38967	39228	38654	39006	38857	39322	40274	40740	40654	40239	40529	40415	39397	40043	40200	40927	135977	135164	135082	135464	135611	135646	135676	135118	135295	134904	139366	139550	140245	140265	139700	138695	139656	139911	139323	139206	41188	41220	41081	41404	41342	41385	40839	41031	40929	41290
chr15:60000001-65000000	41054	40459	40487	40942	40891	41372	40764	40773	40617	40725	40995	41195	41071	40870	40661	40828	41060	40871	40993	40406	41690	42451	41703	41924	41992	41591	41401	41343	41478	41948	41301	41570	41206	41195	41149	41570	41076	41466	40756	40939	121185	121180	120539	121400	120429	120054	120142	120690	120305	120883	38978	38613	39294	39386	38849	39465	39179	39133	38958	39147	40739	40740	40164	40759	40558	40475	40226	40106	40453	40576	38387	38306	38776	38614	38589	38388	38264	38738	38442	39010	40027	39729	39671	39564	39787	39785	39673	39651	39399	39950	41292	40799	41551	40997	41069	41206	41690	41466	41201	41427
chr15:65000001-70000000	38056	37870	37672	37867	37207	37645	37698	37843	37965	37414	38072	37887	37900	37195	37746	37879	37958	37630	37519	38000	39290	38701	38717	38427	38677	38652	38917	38554	38480	39097	37961	38318	38643	38239	37891	38089	38579	37669	38401	38485	37537	37350	37305	37142	37567	37563	37269	37870	37354	37617	108808	108827	109076	108635	108724	108712	109275	108489	108891	109191	113862	113147	114121	114182	114777	113401	114027	114061	114633	113315	105767	106247	106877	106825	105778	106537	106452	106166	106511	107299	110414	111424	110341	111400	109906	110588	110936	110294	110668	110700	116195	116711	115848	115471	116881	116937	115023	115620	116501	115425
chr15:70000001-75000000	40104	40135	39778	39535	39835	40178	40190	39792	39587	39509	39460	40298	39711	40168	40194	40087	40035	40106	39338	40082	40945	41440	41182	41149	41205	41159	41502	40948	41027	40748	40403	39868	40074	40120	40445	40082	40418	40521	40097	40025	39741	39559	39584	39414	39458	39456	39623	39663	40213	39390	38736	38777	38495	38855	38520	38312	38562	38711	39023	38510	116373	115638	115730	117291	116513	115692	116031	116200	115992	117149	37989	38030	38013	37678	37511	37242	38128	38114	37587	37771	39555	38762	38596	38989	39158	38697	39490	38995	38663	39411	40450	40324	40657	39997	40174	40110	40848	40760	39824	40542
chr15:75000001-80000000	39725	40018	39752	39760	40219	40401	39952	39473	39755	39361	39885	39788	40105	39737	40000	39600	39910	39693	39497	40003	40636	40615	41011	40818	40723	40787	40902	40513	41126	40940	99898	100005	100759	99441	99888	100000	100311	99630	99592	100680	40199	39824	39436	39658	39437	39580	39365	39741	39401	39494	38269	38021	38097	38366	38164	38621	37960	38398	38383	37969	100134	100126	99763	99538	100285	99650	100643	99547	99736	99761	38325	37660	37630	37893	38280	38375	38174	37715	37798	37208	38765	39263	38898	39383	39053	39401	39168	38913	38896	39004	40364	40281	40407	40023	40546	40169	40444	40391	40807	40182
chr15:80000001-85000000	34207	34237	34421	34349	34863	34466	34869	34267	34270	34567	69105	68408	68332	69120	69046	69173	68147	69296	68344	69020	71039	70459	71798	70929	71280	71152	70484	70829	70889	71452	71040	70677	70387	71027	70889	70958	71571	70417	71032	71087	66847	66609	67410	66746	67092	67521	66930	66939	67259	67259	100008	99972	100012	100206	101479	100104	100667	99758	100927	100105	137569	138526	136927	137642	139265	138021	137691	137063	137541	137856	98659	99101	99081	98541	98491	98493	99086	98704	98457	98750	102090	101747	101926	102262	101398	100624	102309	101998	101533	101683	104668	105615	104753	105615	105072	105333	105575	105529	105626	105301
chr15:85000001-90000000	39730	39681	39585	39838	39951	39794	39741	39694	40347	40246	40150	39450	39336	39901	40270	39765	39712	39503	40170	39619	122412	122159	122603	122261	122749	122424	122766	122298	121787	121822	119517	120705	120609	120577	119766	120948	120498	119427	120533	120409	39816	39600	40051	39444	39764	39618	39426	39637	39770	39350	38060	37933	37920	38579	38452	38345	38261	38367	38339	37986	39648	39818	39990	39988	39376	39715	39471	39740	39376	39712	37841	37811	37996	37807	37175	38234	37280	37693	37967	37925	39113	38984	38522	38854	39199	39595	39060	39102	39273	38884	40120	40400	40197	40366	40304	41035	40315	39938	40616	40428
chr15:90000001-95000000	40775	40360	40633	41175	40626	41563	40819	40848	40290	40610	20369	20408	20422	20731	20351	20633	20501	20476	20274	20617	20607	20942	20931	21009	20856	20900	20995	21068	20772	20921	20246	20197	20375	20366	20468	20429	20365	20164	20322	20324	20579	20630	21026	20753	20403	21115	20964	20576	20606	20895	78084	78030	78892	78758	78570	78329	79001	77974	77776	77926	81154	81426	81605	80610	81171	80297	81256	80908	81614	81537	133717	134671	134316	134098	134131	134827	134762	133831	134204	134126	159369	160090	159907	160831	159522	159525	159249	160088	159287	158922	82814	82208	82093	83037	82104	82887	82418	82471	82442	81914
chr15:95000001-100000000	40310	40737	40342	40466	40633	41117	40697	40277	40590	40474	40639	40367	41207	40516	41042	40554	40726	40226	40525	40759	42021	41825	41624	41488	42065	41942	41777	41827	41311	41388	41017	40992	41198	40971	41121	41206	40875	40896	41739	41161	19646	19471	19752	19602	19440	19463	19678	19740	19707	19462	39247	38777	38834	39507	38990	38639	38946	39273	39135	39338	40424	40207	40635	41403	40154	40478	40780	40631	40540	40966	38496	38130	38507	38717	38639	38158	38533	38514	38708	38669	39999	39424	40110	39621	39444	40107	40233	39764	39887	39349	184117	184094	183962	184068	184674	184855	183161	183543	184650	184375
chr15:100000001-101991189	15298	15255	15088	15117	15182	15088	15041	15125	15057	15050	15251	14919	15105	15217	14885	15361	14842	15317	15306	15049	15346	15617	15322	15456	15453	15416	15440	15488	15386	15457	15213	15127	15184	15215	15094	15312	15214	15463	15189	15349	14897	15185	14965	14925	14980	15252	15041	15023	14939	15317	14884	14705	14670	14274	14697	14801	14638	14886	14474	14679	14725	15173	15106	15167	14731	14855	15192	14978	15182	15117	14396	14249	14392	14140	14691	14605	14370	14193	14409	14349	14891	15117	14994	14903	14976	14853	14723	14757	14618	14917	53005	53863	52923	52743	52667	53654	53503	53187	53047	53669
chr16:1-5000000	32848	33241	33016	33169	34016	32990	32793	33017	33190	33434	149722	149310	148759	149322	149060	149731	151051	148965	149946	149374	148311	148234	148658	148672	148399	148922	148745	147688	148754	148798	162361	163338	163390	162054	162675	162136	162131	162349	162516	163594	147888	149085	147942	148302	148827	147971	146623	148963	148367	148255	36440	36662	37001	36450	36004	36539	36674	36522	36510	36130	35288	34861	35265	35142	34953	35300	35039	34809	34519	34801	34212	34250	33691	33941	33933	34285	34264	34179	33784	34181	33619	33776	33769	33545	33591	34154	34059	33478	33847	33642	34753	35016	35434	35232	35353	35392	35046	35479	35292	34832
chr16:5000001-10000000	38055	36609	37356	37426	37508	37379	37248	36931	36911	37372	37714	37461	37555	37013	37251	37314	37669	37328	36781	37591	37364	36939	37115	37254	37073	36806	36701	36596	36537	37126	36265	36252	36620	36721	36360	36056	36667	36818	36745	35952	36988	36959	36971	36921	37126	37187	36858	36979	36925	37077	120455	121206	120594	120310	120544	119639	119999	121645	121024	120259	116488	116277	116123	117290	116873	116605	117074	117574	116514	116821	114577	114203	114136	113252	114468	114291	114921	114468	114683	113845	112964	113050	112963	113032	113051	112809	113620	112485	113124	111953	116533	116515	116526	116109	117178	117368	117036	116143	116567	117377
chr16:10000001-15000000	33075	32954	32781	32915	33004	33460	32877	32551	33191	33250	33559	32754	33213	33050	32925	32960	33069	32908	32939	32985	32701	32386	32853	33015	32573	32685	33205	32915	32687	33208	32265	32521	32700	32656	32883	31824	32374	32379	32339	32446	32772	32970	32579	32542	32929	32409	32835	33059	33045	32600	36449	36834	36929	36874	36965	36504	36236	36343	37141	36553	34842	35057	34836	35108	35129	35305	34844	34838	35373	35501	35049	34389	34186	34218	34334	34513	34552	34533	34502	34257	33501	34002	34089	33869	33914	33841	33972	33786	33614	33252	35546	35762	35819	35206	34928	35270	35638	34852	35356	35261
chr16:15000001-20000000	18035	18136	18135	18174	17994	17842	18094	17862	17841	18074	17971	18357	18133	18089	18100	18059	17827	17812	18213	17720	17996	17838	18025	17926	17680	17844	18234	17947	17572	17720	17909	17518	17746	17710	17668	17727	17683	17477	17361	17958	17904	17939	17657	18080	17949	17853	17724	17675	17848	17765	20062	19959	19846	20252	19919	19918	20084	19981	19744	20021	49265	49121	49352	49650	49106	49237	48599	49269	48844	49221	18726	18836	18590	18715	18742	18621	18939	18946	18651	19152	18933	18382	18724	18545	18576	18855	18804	18541	18273	18400	48625	48446	48803	48378	48594	48408	48934	48665	48753	49728
chr16:20000001-25000000	33331	33035	33537	33511	32852	33483	33547	33209	33360	33298	33092	33044	33155	33763	33534	33211	33276	33044	33062	33164	32824	33239	32836	32965	32671	33187	32539	32944	32661	32842	32535	32603	32271	32790	32212	31913	32284	32098	32362	32171	33272	32888	32596	32601	32949	33088	32752	32943	33094	33162	37103	36521	36362	36358	36470	36842	37142	36565	36597	36495	35701	35445	34945	35195	34786	35268	34953	35113	35490	35040	153321	152463	154746	154714	153241	154323	154814	154394	154298	155238	152308	151712	153002	152373	153055	151848	152430	152569	152841	152357	35914	35523	35187	35414	35534	35264	35530	34919	35351	35500
chr16:25000001-30000000	32859	32689	32842	32819	32386	32546	32906	32741	32744	32767	32736	33253	32807	33250	33023	33229	32774	32967	33298	32825	32576	33076	32920	32779	32131	32608	32490	32545	32469	32715	65948	65984	66613	66010	66573	65801	66628	66197	65872	65985	32640	32580	32741	32765	32693	32658	33067	32998	32547	32823	36251	36744	36312	36007	36322	36563	35983	36342	36706	36804	35235	34912	35004	34847	34912	35192	34877	34597	34512	34714	102346	102403	101568	103203	102499	102372	101738	103130	102165	102550	100941	101639	100107	101766	100256	101412	101069	100920	101729	100617	35099	34848	35057	35575	34806	34822	35121	35069	34885	35026
chr16:30000001-35000000	18982	18596	18643	19024	18998	18853	18924	18806	18803	18893	19195	19062	19113	19035	19222	19007	18874	19018	18918	19003	18739	18756	19218	18891	18669	19071	18846	19006	18977	18815	36310	36220	36143	36129	36459	35843	35669	35874	35776	35943	18810	19104	19238	19083	19078	18954	18774	19023	19016	18804	20981	21105	21289	21180	20926	21364	20960	21052	20667	21044	20207	20209	20526	20358	20123	19797	19938	20417	20497	20201	19544	19508	19773	19726	19616	19827	20005	19593	19811	19999	19301	19398	19402	19540	19619	19394	19631	19678	19350	19254	20490	20295	20100	19949	20458	20263	19964	20182	20016	20328
chr16:35000001-40000000	8792	8719	8615	8883	8778	8590	8552	8866	8724	8704	8736	8708	8719	8895	8977	8787	8773	8807	8797	8697	8645	8631	8540	8721	8653	8810	8730	8808	8972	8602	8673	8905	8699	8668	8522	8518	8434	8512	8363	8866	8873	8564	8665	8655	8852	8632	8713	8831	8623	8658	9867	9883	9751	9898	9709	9686	9706	9669	9642	9588	9095	9298	9338	9246	9189	9261	9260	9302	9042	9281	9004	9129	8986	8969	9145	9074	9139	8839	8762	8832	9034	8986	8924	9005	8779	8990	9007	8960	8680	8924	9735	9190	9212	9290	9724	9158	9189	9391	9345	9227
chr16:40000001-45000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:45000001-50000000	26773	26242	26549	26519	26421	26539	26883	26086	26807	26526	37748	38442	37989	38382	38143	38170	38122	38727	38368	38507	38015	37791	38395	38075	37816	38198	37565	37478	37560	37661	37930	37942	37485	37681	38272	37741	37802	37823	37552	37623	38235	38240	38171	37985	38065	37679	37811	38093	37679	38368	84069	84512	84417	83788	84455	84141	84359	83984	84377	84632	82039	82292	82437	81995	81794	82106	82554	81810	81661	81895	79979	80548	80414	80327	80569	80415	79589	80278	79851	80523	78967	79442	79898	78851	79905	80204	78988	79687	78996	79717	80966	81350	82328	82176	81143	81972	81127	81283	82483	81717
chr16:50000001-55000000	36820	36934	37456	37515	37665	37883	37330	37098	37356	37434	37576	37082	37570	36633	37279	37414	37519	37902	37496	37472	37309	36852	37015	37256	36845	37110	36620	36955	37383	36897	36378	36481	36055	36855	36551	36407	36684	36852	36678	36921	37387	37392	36879	37496	37229	37309	37030	36994	36918	36830	41072	41249	41195	41140	40886	41394	41539	41299	41065	41383	39758	39609	39630	39535	40035	39746	39320	39308	39320	39849	38704	38606	38801	38457	38602	39120	39028	38956	39274	38255	38764	38103	38669	38093	38257	37892	38514	38049	38160	37772	79492	79519	80200	79997	79750	79552	79958	78776	80401	79713
chr16:55000001-60000000	36164	36234	35878	36011	35884	36330	35798	35829	35888	36053	70518	70490	70658	70478	70554	70368	70002	70223	70761	71161	69724	69487	69442	69957	69551	69705	69611	69643	70160	70287	69229	69278	69577	68792	68852	68906	68844	68604	68709	69205	69827	70422	70366	69981	69364	69802	70133	69793	69878	69419	40245	39948	40112	39755	39869	39751	39442	39352	39875	39428	38156	38345	38146	37597	38193	38072	38292	38137	37492	38272	165823	166408	166011	166294	166897	166092	166013	165518	166670	165846	163746	164630	164347	164549	164240	164748	165566	164454	164525	164115	38671	38467	38632	38458	37887	38570	37943	38155	38632	38202
chr16:60000001-65000000	37168	37112	37096	37094	37279	37205	37161	37157	36742	37017	76454	76498	75971	75961	76284	76168	75475	75864	76122	75542	75515	75097	75615	74951	75335	74629	74868	74795	75240	75173	74061	73784	73428	74384	74109	73519	73791	72769	73991	73565	75158	75048	75243	75573	75829	75136	75110	75826	75510	74585	40845	40967	41158	40823	41480	40536	40707	41278	40773	41297	55775	55856	56424	56250	56138	56082	55742	56253	56512	56358	38771	38080	38391	38616	38250	39098	38440	38127	39192	38694	37716	38060	37841	38606	38081	38012	37726	38196	37771	37887	40168	39380	39988	39504	39221	39469	39877	39348	39081	39971
chr16:65000001-70000000	36429	36228	36903	36127	36089	36065	36061	36558	36513	36731	36403	37169	36913	36577	36574	36402	36774	36359	36077	36544	56505	56928	55581	56895	56176	56060	56926	57364	56563	56311	54669	55430	55233	55280	55020	54722	54862	54666	54817	55479	36432	35708	36299	35995	36163	36406	36320	36459	36541	36471	40550	40387	40252	40437	40259	39955	40309	39648	39798	40445	61218	60696	60691	60192	60169	60594	60137	60592	60658	60970	37505	37385	37676	37667	37814	38123	37752	37917	37547	37795	55352	55559	55294	54904	55282	54968	55435	54869	55533	54848	132901	132024	132268	131951	132434	132251	132197	132848	131891	131535
chr16:70000001-75000000	34343	34178	34050	33195	34112	33848	33405	34350	33870	34075	34071	33837	33672	33685	34128	34114	33919	34123	34072	33760	47694	47726	48417	48355	48342	47898	47949	48356	48790	47648	48736	48364	47797	48239	48450	47706	48149	48171	48396	49013	101586	101614	101603	100771	101372	101300	101478	101178	101752	101358	37436	37181	37253	37386	37698	37886	37358	37371	37430	37783	36345	35990	36056	35682	36451	36079	36100	35749	36290	36150	35049	35484	35519	35188	34711	35032	35021	35499	35437	35514	86613	86966	86947	86163	86521	86159	86146	87057	86707	86806	36525	36504	35923	36298	36298	36075	36063	36171	36646	36285
chr16:75000001-80000000	37044	37638	37546	37437	37029	37246	37481	37801	37482	37038	37235	37239	37057	37141	37689	37627	37159	37165	37264	37636	37005	36839	37199	37228	36948	37025	36952	37100	37143	36971	36399	36191	36783	36052	36729	36421	36746	36539	36720	37128	37029	37285	37266	37234	36748	36948	37066	37494	36779	37483	41249	41702	41322	41351	40688	40931	41251	41528	41258	41307	39850	39301	39485	39534	39630	39781	39359	39354	39667	39760	79266	79139	79439	79623	79728	79739	78923	79481	79527	79411	118965	118334	117754	118245	117657	118528	118216	118361	118021	117666	40023	39863	40238	39706	40178	39800	40152	39825	39674	39374
chr16:80000001-85000000	37049	37285	37409	37584	37630	37416	37331	37083	37850	37360	37465	37266	37670	37644	37240	37336	37248	37551	37380	37052	37174	37433	36827	37392	37079	36797	37431	36488	37005	36881	128911	127981	127576	126976	127916	127873	127716	127627	129232	128245	37230	37571	37385	37571	37289	37348	37133	37660	37044	37055	41165	41679	40858	41497	41192	41565	41210	41572	41968	40964	139225	139296	138509	138645	139523	139302	139842	139429	139097	139710	38414	38617	38650	38804	38409	38592	38495	38263	39017	38129	37848	38323	38337	38044	38227	38562	38365	38942	38365	38114	39801	39520	39989	39864	39526	39878	39694	39876	40182	39746
chr16:85000001-90000000	37252	36731	36895	36809	37156	36979	37228	37095	36855	36612	36794	36504	36969	37278	37583	36556	37394	37299	36578	37497	126565	126101	126531	125711	125476	125875	125977	126190	126232	125611	124389	125031	123308	124342	124943	124703	124574	123879	124614	125004	36472	36603	36411	36564	36995	36893	36961	36904	36913	36608	43361	43683	43322	44092	44003	43676	44128	43447	43960	43766	40764	41021	40716	41257	40874	40916	41102	41252	41293	41033	40627	40300	39618	40217	40394	40603	40239	40271	40139	39907	39786	39662	39309	39954	39956	39749	39586	39323	39447	39728	42086	42338	42101	42220	41681	42287	42459	42516	42128	42360
chr16:90000001-90338345	782	891	829	788	779	811	869	773	811	798	766	834	830	771	804	740	776	879	770	745	732	833	777	797	777	795	767	788	746	757	766	764	760	717	756	762	768	812	768	783	747	821	755	784	801	767	791	769	778	781	812	890	864	875	878	937	811	803	860	859	854	815	833	818	848	779	805	811	839	782	782	790	837	767	845	785	852	777	886	777	816	793	832	817	745	777	885	734	829	818	775	884	843	859	817	785	806	907	832	786
chr17:1-5000000	26318	26482	26603	26444	26652	26425	26599	26552	26779	26739	26643	26599	26916	26636	27075	26318	26246	26637	26544	26155	26723	26215	26533	26625	26564	26732	26837	26257	26224	26348	26590	26604	26866	26621	26812	26827	26769	26492	26645	26501	26828	26495	26275	26189	26684	26566	26950	26622	26589	26467	26457	26212	26508	26528	26830	26382	26492	26597	26497	26577	93186	92929	92888	93351	92900	94475	93058	92715	92511	93489	79439	78986	79185	79950	79265	79272	79334	79551	80219	78649	79872	80335	79807	79721	79768	79387	79448	79379	79585	79677	26525	26928	26677	26463	26335	26480	26741	26527	26531	26302
chr17:5000001-10000000	33815	34934	34661	33281	34220	33643	33677	34054	34178	33841	118619	119614	119103	118991	117911	119610	118606	118618	119140	119341	119197	118020	119658	118248	118941	119301	118332	117607	118487	118976	118882	118909	117709	118381	118503	118940	118589	118134	119055	118524	118099	117890	119030	118781	118177	118923	118406	118873	119410	119010	84916	84501	83973	84521	85423	84446	84807	84440	83589	84936	83916	84891	85027	85363	84535	84739	85128	84975	84714	84928	85616	83994	84877	85451	84828	83569	84890	85014	85018	85018	85422	84822	84365	84519	84054	85177	84125	83995	84800	85476	84573	84996	85547	84271	84777	85415	84161	84620	84399	85028
chr17:10000001-15000000	33813	33429	33899	34119	33966	33672	33556	33468	33900	33921	118110	118341	117619	117154	117913	117940	118485	117808	118289	117928	118051	118034	117883	118926	118117	118402	117995	118063	118003	118706	117978	117960	118346	118921	117748	117517	118175	117765	118235	118021	117017	117947	117859	118105	118440	118516	118320	117873	117999	117734	33576	33427	33809	33738	34064	34145	33421	33591	34028	33900	33762	33900	33559	34158	33833	33671	33553	33459	33510	33419	33723	34074	33440	33566	33452	33958	33684	33587	33747	33439	33510	33611	33622	33981	33658	33992	33611	33786	34223	33564	33390	33758	34175	33757	33687	34304	33876	33570	33703	33446
chr17:15000001-20000000	29238	28790	29647	29080	29198	28787	29004	28880	28672	28980	29191	28755	29491	28982	29097	29110	29141	28988	29224	29136	143756	144696	146132	146034	144880	144885	145144	145933	144954	145245	144564	145040	144993	143942	145098	145007	145209	145352	144782	145443	28817	29036	29009	29019	28946	29198	29263	29028	29233	28723	87164	87116	87536	86540	86412	86894	86852	86295	88023	86977	87099	87397	86900	86775	86448	85932	86993	86806	86586	86804	87666	86845	87056	87684	86519	87314	86370	86964	86934	87019	86916	87494	87077	86966	86654	86551	87793	87268	87418	87113	87368	87537	87307	87267	87397	86441	87051	86774	87283	87412
chr17:20000001-25000000	16096	16272	16196	16029	15580	15848	16062	15865	16084	16061	15980	15991	15861	15936	15984	16034	15672	16310	15849	16005	32155	32002	31933	32094	31613	31877	31864	31887	32013	31987	32086	32002	32177	32426	31986	32325	32331	32312	31927	32109	16000	16274	16284	15953	16211	16040	16119	16176	15883	16181	15872	15696	15845	15902	16172	15809	15912	15784	16118	15699	16005	16124	15937	15828	16068	15895	16326	15786	16105	16097	23814	24277	23803	24237	24070	24157	24021	24406	23749	23585	40055	40204	39802	40513	39975	40114	40077	40238	40509	40256	15925	15976	15690	15909	15942	16285	15814	16211	16017	15923
chr17:25000001-30000000	22219	22405	22850	22181	22671	22233	22240	22268	22672	22612	22019	22393	22907	22383	22627	22458	22447	22374	22446	22469	22468	22653	22081	22486	22299	22087	22476	22092	22374	22451	22678	22868	22520	22760	22482	22611	22465	22267	22688	22456	22430	22216	22482	22548	22506	22571	22479	22268	22419	22794	21961	22794	22460	22371	22514	22199	22520	22792	22427	22319	21924	22266	22459	22256	22771	22246	22519	22350	22564	22264	22446	22244	22381	22405	22226	22339	22333	22493	22208	22457	22418	22304	22620	22683	22416	22238	22522	22842	22513	22553	22798	22606	21824	22447	22188	22605	22627	22250	22433	21909
chr17:30000001-35000000	33283	33129	33317	33407	33144	33540	33478	33505	33258	33385	33090	33031	32820	32986	33040	33396	32974	33210	32875	33469	49816	49821	49713	49802	49110	49769	49226	49842	49670	49575	50313	50394	50184	49399	49632	49599	49513	50000	49979	49285	33530	33413	33108	33154	33026	33297	32893	33341	33408	32641	132282	132123	132273	131684	132750	132460	132091	133271	132645	133164	132493	133049	132618	133665	133031	132556	132112	132035	133089	132643	181811	182251	181432	182519	181974	182924	182318	181428	181226	181559	182157	182327	182957	182962	182492	182348	182615	183107	182290	181569	132177	132633	132559	131846	133031	132645	131973	131527	132240	132329
chr17:35000001-40000000	13603	13287	13372	13028	13309	13102	13375	13295	13403	13568	13519	13316	13464	13407	13367	13104	13694	13373	13429	13416	19889	19804	20073	20152	19600	20109	19931	19884	20156	20119	20211	19772	20073	19716	19834	20275	20031	20123	19820	19950	13367	13212	13387	13360	13224	13165	13379	13417	13229	13240	13230	13168	13340	13264	13308	13189	13237	13382	13372	13323	13292	13351	13195	13361	13225	13451	13015	13283	13353	13266	13068	13469	13211	13042	13737	13617	13032	13389	13623	13274	13491	13609	13351	13593	13485	13719	13445	13166	13538	13574	13283	13610	13356	13300	13255	13190	13172	13220	13412	13262
chr17:40000001-45000000	30189	29901	30215	29750	29804	30270	30450	29719	30150	30677	29575	29845	29863	30461	29765	30121	30139	30036	30114	30299	29800	29692	30108	29598	29754	30044	29943	30253	30143	29889	60067	60265	59760	60910	60479	60074	60154	60179	60320	59790	29587	30416	30031	30009	29657	30661	29913	30099	30342	30117	30175	30600	29888	30062	30121	29701	30725	30147	29845	30361	30186	30204	29847	30025	30345	30161	30013	30368	29922	30241	30216	29653	30229	29901	30298	29815	30047	30151	29545	29985	30262	30375	30408	30505	30473	30273	30556	29770	29921	30421	30114	30253	30188	30196	29949	30185	29945	29959	29966	30189
chr17:45000001-50000000	22248	22691	23226	23143	22984	22945	23064	22907	22569	22432	22783	22556	22626	22976	22685	22717	22759	22669	22524	22668	22778	22768	22815	22928	22637	22643	22826	22679	22469	22981	23080	22554	22706	22791	22827	22773	22277	22569	22540	22962	23013	22832	22933	22647	22268	23014	22897	22335	22937	22659	22998	22569	22653	22675	22349	23287	23005	22652	23043	23058	23005	22994	22280	22866	22743	23104	22773	22591	22670	22687	22900	23166	22494	22802	22920	22785	22590	22910	22942	22507	22986	22703	23209	23108	22724	22562	22763	23043	22549	22963	23010	23187	22576	22676	22389	22810	23304	22078	22798	22486
