bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr13:75000001-80000000	19726	19430	19453	19827	19402	19490	19430	19866	19439	19740	20638	20612	20497	20712	20892	20751	20858	20753	20571	20665	19520	19778	19691	19498	19843	19842	19834	19641	20127	19878	37337	37853	37541	37153	37307	37169	37173	37575	36964	37468	19812	20364	20027	20071	20043	19913	19617	19978	19965	20116	19339	19525	19708	19535	19434	19456	19187	19314	19626	18946	59799	59745	59656	59644	59391	60292	59374	59184	59184	60089	18964	19229	19364	19341	19539	19129	19345	19301	18794	19135	18629	18763	18615	18937	18446	18760	18687	18539	18653	18686	21766	21939	21417	21608	21575	21602	21420	21804	21434	21824
chr13:80000001-85000000	19556	19696	19530	19537	19429	19441	19920	19646	19576	19584	82083	83346	82654	82805	82895	82074	82023	82497	82186	81843	78141	77500	77847	77092	77868	77061	77879	77658	77570	77614	75125	74853	75075	74914	74840	74849	74718	75071	75184	75736	81115	80835	82319	81148	81172	81703	81050	81551	81361	81688	19449	19709	19283	19764	19378	19513	19535	19245	19209	19320	19771	19517	19957	19739	19484	19366	19762	19372	19347	19864	19154	19303	19277	19210	19361	19397	19369	19477	19281	19277	65091	64798	65078	65086	65047	64833	65093	65222	64703	64530	21457	21879	21582	21684	21034	21629	21992	21537	21721	21683
chr13:85000001-90000000	18857	18524	18806	18961	19016	18512	18834	18479	18612	18541	19634	19234	19670	19989	19652	19628	19622	19745	19842	19532	18742	18702	18846	18909	18922	18846	18866	19027	19008	19002	17796	18302	18006	17551	18020	17793	18021	18124	17949	17911	19169	19024	19321	19146	19041	18615	18959	19167	19359	19061	18394	18680	18192	18551	18457	18478	18659	18500	18663	18555	18623	18730	18551	18780	18352	18707	18429	18737	19136	18759	18349	18699	18660	18385	18381	18667	18463	18596	18504	18833	17778	17425	18058	17876	17926	17549	17989	18156	17987	17817	51642	51178	51273	51188	51477	51898	51363	51845	51732	51414
chr13:90000001-95000000	19882	19350	19528	19693	19853	19556	19718	19470	19677	19713	20479	20522	20579	20760	20343	20521	20553	20740	20839	20195	19936	20037	19886	19526	19679	19927	19771	20174	20171	19936	18859	18890	18691	18900	18510	18594	18791	18908	18765	18431	19778	20047	19893	19663	20138	20233	20135	19907	19996	20052	19733	19121	19199	19242	19282	19691	19516	19442	19428	19405	19579	19471	19362	19365	19823	19384	19445	19405	19719	19591	19545	19796	19390	19644	19189	19392	19282	19879	19170	19647	18447	18549	18591	18657	18528	18711	18588	18570	18529	18642	21837	21808	21575	21357	21699	21524	21770	21639	21977	21505
chr13:95000001-100000000	19448	19523	19239	19452	19662	19654	19646	19818	19704	19763	20657	20215	20913	20669	20842	20321	20357	20729	20647	20636	19818	19771	19526	20096	19998	19952	19342	19855	19961	19911	55790	56017	56378	55934	56723	56239	56490	56787	55858	56469	19891	19946	20281	19868	19847	20059	20394	20114	20070	19877	19250	19331	19420	19287	19397	19479	19441	19462	19478	19306	19570	19760	19434	19445	19658	19815	19687	19733	19990	19715	19362	19179	19739	19505	19299	19319	19612	19286	19466	19782	27912	27914	27832	28101	28281	27636	27830	28181	28216	27805	21606	21607	21912	21907	21443	21633	21313	21509	21432	21587
chr13:100000001-105000000	19628	19931	19541	20017	20336	19467	19745	19819	19604	19558	20687	20686	20436	20316	20729	20807	20394	20462	20743	20786	19820	20117	19959	19891	19718	19748	20032	19849	19833	19695	18617	18371	18725	18538	18643	18774	18749	18676	18848	18726	20194	20101	20105	19878	20001	20259	19989	19755	20141	20015	9724	9744	9666	9870	9790	9635	9780	9582	9698	9370	9764	9577	9569	9761	9783	9420	9536	9829	9750	9836	9728	9574	9572	9533	9492	9614	9535	9974	9678	9521	9561	9440	9480	9526	9592	9691	9637	9388	9631	9481	10770	11051	10809	10897	11196	10878	11184	11238	11202	11244
chr13:105000001-110000000	19768	19848	19696	19931	19254	19617	19600	19327	19839	19476	20666	20855	20398	21043	20570	20632	20624	20130	20509	20513	68222	68029	67208	67751	67743	67711	68039	67739	67748	67738	66312	65894	65281	65777	65151	65759	65422	66069	65476	65224	19811	19927	20136	19717	20019	20236	20178	20355	19675	19983	19603	19471	19368	19358	19445	19274	19617	19155	19562	19434	28856	28405	28510	28131	28435	28692	28344	28786	29076	28933	19318	19109	19628	19593	19478	19523	19242	19436	19394	19578	18645	18393	18618	18591	18928	18572	18891	18599	18776	18737	21993	21380	21734	21620	21509	21523	21466	21581	21582	21766
chr13:110000001-114364328	14725	14682	14923	14688	14715	14729	14909	14644	14793	14880	15520	15579	15475	15352	15555	15269	15612	15402	15450	15421	15047	14959	14704	14898	14740	14666	15245	14649	15109	14956	14268	13836	14161	14237	13979	13754	14233	14065	14423	13853	14822	14969	15242	14931	14836	15262	15133	15020	14935	14975	14557	14709	14460	14675	14826	14466	14908	14663	14626	14462	22825	22698	22866	22788	22581	22659	22950	22778	22828	22426	14750	14831	14334	14844	14630	14542	14499	14392	14615	14629	14082	14344	13848	14266	13941	14095	13852	14122	14300	14037	16481	16307	16595	16245	16371	16260	16239	16067	16357	16204
chr14:1-5000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:5000001-10000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:10000001-15000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:15000001-20000000	1683	1679	1661	1689	1655	1707	1635	1661	1698	1709	1645	1595	1675	1703	1692	1533	1620	1621	1626	1683	1627	1652	1610	1484	1545	1560	1546	1728	1553	1605	1552	1550	1636	1527	1533	1536	1543	1587	1612	1580	1690	1711	1595	1700	1676	1708	1689	1609	1677	1637	1568	1509	1550	1591	1605	1606	1593	1623	1762	1616	7290	7497	7661	7560	7298	7398	7422	7279	7579	7283	5610	5631	5589	5538	5539	5573	5752	5726	5788	5486	5429	5468	5614	5602	5508	5642	5356	5337	5619	5545	1618	1629	1632	1522	1531	1614	1553	1626	1581	1629
chr14:20000001-25000000	19304	19839	19571	19519	19715	19476	19829	19618	19751	19919	19755	19645	19517	19558	19653	19705	19398	19616	19485	19251	84681	85428	84672	84441	85372	84608	84213	84812	84540	84946	92888	93472	92704	92714	92504	92274	92869	93197	93355	93180	19699	19597	19427	19749	19844	19549	19626	19847	19803	19900	19351	19082	19067	19436	19107	18832	19368	19087	19007	19535	21863	21975	22256	22170	21847	21760	21917	21831	21540	21493	66592	65691	66425	66368	66275	65388	66302	65542	65907	66355	75109	74888	75248	74681	74896	75934	75785	75552	75264	75956	19216	19126	19078	18859	19356	18901	19077	19117	19005	19016
chr14:25000001-30000000	19398	19892	19391	19563	19834	19495	19741	19559	19442	19756	19774	19557	19773	19549	19420	19606	19686	19837	19935	19599	18747	19368	18748	19021	18442	18888	18550	19092	19029	18891	19151	18925	18452	18914	18368	18878	18514	18715	18991	18499	19565	20095	19916	20009	19619	19571	19590	19720	19290	19727	18665	19277	19181	19261	19318	19392	19346	19194	19239	19195	22003	22052	21613	22043	22152	21912	21565	22013	22291	21384	18793	18840	18863	18811	18791	18946	18775	19056	19108	19033	46501	46765	45885	46221	46723	46589	46200	46016	46391	46125	29139	28901	28636	28863	29189	29281	29130	29169	29084	29035
chr14:30000001-35000000	19251	19781	19315	19836	20168	19917	19593	19616	19907	19964	19584	19309	19665	19834	19825	19930	19570	19901	19207	19966	18765	18938	19135	19019	18969	19022	19048	19088	18936	19155	19011	18497	19045	18839	18658	18832	18766	18599	18686	18661	19615	19747	19481	19692	19917	19870	19581	19745	19457	19855	18889	19223	19318	19549	19082	19582	19192	19548	19288	19793	21842	22130	21775	22015	22518	21701	22118	22118	22327	22078	19195	18671	19248	18935	19106	18895	18842	18996	19146	18767	18895	18864	19098	18473	18959	19026	18652	18839	18844	18648	18953	18920	19208	19201	19244	19133	19559	18994	18949	19217
chr14:35000001-40000000	19940	19883	19887	19921	19637	19683	19698	19686	19490	19953	20386	20186	19751	19970	19863	19918	19925	19840	19947	20012	19468	19558	19103	19103	19241	19487	19215	19072	18913	19020	18709	18652	18930	19094	18780	18646	18978	19005	18733	18926	19779	19555	19465	19531	19745	19745	19584	19358	19709	19454	19450	19383	19296	19341	19384	18973	19433	19311	19737	19210	21909	22290	21952	22397	22344	21575	22326	22238	22126	22003	19080	18825	18877	19043	18956	18844	18847	19064	18740	19165	18725	18673	18610	18688	18742	18902	18533	18799	18893	18925	19441	18910	19358	19256	19018	18994	19137	18971	19216	19120
chr14:40000001-45000000	19458	19570	19633	20015	19618	19613	19315	19570	19567	19486	19352	19068	19498	19361	19318	19279	19219	19080	19084	19433	18228	18799	18425	18386	18497	18735	18531	18437	18535	18565	18563	18324	18399	18764	18484	18599	18441	18815	18631	18175	19452	19582	19628	19681	19490	19410	19857	19614	19746	19722	57068	56475	56693	56949	57463	56931	57604	56882	57182	57022	65125	64971	65672	65583	64946	64891	64651	65308	64642	65516	56396	56183	56042	56684	56763	56060	56484	56007	55843	56426	55625	56136	55791	55517	55350	55922	56589	56246	55313	55829	56643	57000	56464	56301	57131	56502	56982	57055	56871	56220
chr14:45000001-50000000	19741	19780	19454	19787	19709	19703	19624	19737	19633	20091	20042	19590	19372	19219	19878	19603	19655	19534	19558	19800	18882	18768	18677	18674	18974	18970	19178	18996	19140	19286	18983	18418	18598	18743	18367	18192	18926	18658	18990	18780	19646	19823	20005	19583	19375	19580	19704	19682	20001	19641	19264	19356	18965	19136	19537	19601	19616	19304	19220	19637	21736	22005	22042	22160	22057	22035	22006	21790	21887	22095	28482	28643	28657	28684	28238	28431	29057	28783	28678	28425	28390	28412	28536	28223	28113	28556	28075	28356	28142	28172	19149	18935	19196	19392	19135	18986	19255	19499	19350	19248
chr14:50000001-55000000	20132	20087	20010	19806	19976	20096	19790	19684	19555	19879	19723	19730	19574	19936	19750	19608	19989	19657	19777	19878	18853	18737	19260	19175	19134	19097	19060	18975	19116	18871	28356	28445	28132	28412	27829	28221	28386	28176	28237	28315	19288	19843	19449	19806	20080	19730	19697	19746	19906	19779	19471	19271	19351	19862	19525	19108	19600	19099	19580	19625	22445	22154	21973	22036	22328	22195	22453	22106	21943	22200	85849	85398	85542	85732	85395	85462	85450	84770	85322	85335	84510	85479	85654	84656	84103	85003	85222	84277	85523	84389	38630	38331	38319	38428	38494	38288	38003	38522	37900	38029
chr14:55000001-60000000	20110	19460	19462	19722	19923	19763	19938	19890	19788	20570	19820	19738	19419	19723	19798	19627	19821	19597	19925	19824	19190	19546	19045	18911	18794	19157	19028	19337	18912	19232	56372	56697	56325	56446	56610	56470	56126	56517	56128	56627	59638	59384	58900	59250	59017	58704	59618	59065	59159	58776	19321	18977	19526	19234	19065	19465	19591	19438	19388	19439	22199	22056	22206	22263	22107	21799	22046	22164	22011	22181	19224	19068	18899	18780	18982	18919	19158	18976	18992	18935	19035	18843	18736	18960	18552	18723	18480	18887	18907	18742	19060	19555	19305	19073	19360	19214	19142	19338	19506	19225
chr14:60000001-65000000	19897	19692	19838	19961	19820	20118	19895	19717	19853	19561	19752	20084	19950	19559	19791	19555	19667	19792	20104	19771	19119	18934	19051	19056	18995	19038	19279	18742	18870	18953	19054	19086	18792	18878	19105	19193	18776	18824	18859	18902	19664	19758	19689	19606	19609	19506	19781	19786	19674	19697	19228	19081	19681	19255	19247	19332	19746	19379	18871	19335	22411	22087	22355	22165	22097	22265	21623	22016	22034	22204	18773	18880	18803	19200	19079	18957	18793	19281	18708	18869	18580	18732	18931	18934	19000	18988	18961	18946	18713	18896	19393	19281	19104	19595	19528	18947	19109	19116	19367	19406
chr14:65000001-70000000	19782	19793	19821	20117	19823	19478	19673	19949	19904	20127	39032	39205	39515	39373	38834	39576	38894	38793	38934	39344	37468	37733	37295	37921	37789	37270	37860	37987	37410	37005	37768	37341	37619	37638	37005	37013	37444	37587	37546	37102	39900	39203	40047	39819	40133	39234	39931	39723	39840	39745	0	0	0	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	2	0	1	1	0	0	3	0	0	0	0	1	2	1	0	2	0	0	2	0	0	0	0	1	3	0	0	0	2	0	0	0
chr14:70000001-75000000	19861	19924	19729	19645	19730	19662	19600	19984	20196	19979	19819	19459	20150	19396	19626	19998	19530	19419	19798	19552	18928	18826	19343	18995	18840	19057	18925	18962	19296	19094	18857	18625	18618	18856	18713	18774	18749	18942	18985	18564	19694	19717	19971	19375	19621	19726	19628	19739	19827	19757	19002	19578	19019	19205	19591	19737	19529	19860	19498	19151	22196	22378	22136	22143	22193	22077	22080	22554	22047	22100	18719	19106	19115	19109	19115	19034	18978	18865	19187	18923	18624	18995	18940	18527	19207	18940	18854	18939	19090	19171	19111	19186	19135	19230	19197	19019	19628	19550	19238	19303
chr14:75000001-80000000	20278	19853	19832	19977	20018	19966	20028	20043	20024	19984	19830	19810	20033	19757	19730	19856	19768	19847	20010	19505	19163	19218	18912	18998	18760	19296	18905	19303	19540	19338	18831	19101	18795	18770	19081	18566	19055	19090	19298	19293	19724	19790	19819	19756	19879	19892	20141	19565	20194	19643	19904	19828	19611	19414	19355	19858	19522	19422	19663	19558	22213	22213	21970	22491	22429	22091	22273	22312	22168	21920	19245	19486	19139	18748	19237	19402	19461	19270	18863	19247	19244	18957	19154	19291	18966	18998	18823	19196	18797	18561	9465	9394	9565	9442	9666	9680	9380	9781	9570	9563
chr14:80000001-85000000	19611	20213	19970	19890	20105	19963	19786	19615	20229	19957	19955	20131	19764	19595	19880	19673	19651	20224	19830	19537	19227	19139	19102	19074	18924	18853	19179	18942	19532	19254	18903	18755	18839	18614	18717	18794	18819	18796	18795	18843	69757	69300	69454	69622	69424	69316	69968	68840	69142	69274	19666	19086	19557	19568	19493	19847	19591	19358	19432	19474	21683	22647	22108	22350	22115	22208	22195	22435	21979	22110	19164	19209	19313	19117	18982	19234	18931	19101	19073	19279	19395	18820	19112	19084	18688	18859	18855	18495	18941	18756	19323	19312	19739	19429	19247	19403	19335	19056	19180	19288
chr14:85000001-90000000	19772	20179	19896	20035	20043	19989	19856	19858	19660	19752	19571	20008	19679	19668	20170	19447	20164	19470	19902	20130	18970	19101	19371	18740	18800	19157	18876	19017	19270	19221	18916	18890	18471	18770	18790	19383	18757	19017	18808	18980	20127	19396	20059	19990	19596	19750	20010	19562	19852	19899	19449	19385	19313	18999	19652	19391	19468	19384	19644	19501	21811	22231	22377	22338	21820	21988	22256	22069	22200	22072	18542	19137	18945	18875	19087	19442	18550	19307	19139	18777	18688	18854	19220	18870	18464	18668	19153	18789	18834	18938	19032	19371	19259	19543	19065	19287	19297	19661	19363	19465
chr14:90000001-95000000	12921	12683	13019	12656	12701	12612	12611	12584	12767	12626	12603	12895	12525	12385	12637	13076	12595	12724	12394	12615	12008	12325	12280	12056	12143	12255	11765	12093	12106	12164	11640	12096	12097	11842	12067	12016	12278	11979	12068	12028	12859	12749	12675	12618	12683	12968	12424	12713	12456	12672	29942	29959	30219	30241	30663	30004	29912	29932	30567	30475	34673	34642	34758	34037	34116	34820	34170	34819	33977	34248	29944	29841	29558	29749	30052	29948	29998	29601	29795	29882	29407	29235	29778	29625	29356	29551	30003	29537	29501	29684	29796	30113	30030	30156	30071	29912	29800	29848	29464	30173
chr14:95000001-100000000	20014	20208	19925	19974	20141	19932	20038	19617	20156	20332	20291	19487	19990	19792	19708	20151	19686	20099	19959	19760	76181	76687	76056	76491	76409	76993	76390	75966	76838	76427	75451	76165	75657	75770	75613	76455	75542	75527	75860	75644	20021	19933	19968	19554	20240	19645	20317	19712	19909	20047	19682	19497	19630	19689	19623	19760	19624	19230	19743	19236	22200	22109	22279	22069	22172	22326	22059	22397	22397	22325	19383	19195	19059	19273	18945	19191	19289	19333	18915	19038	19318	19256	19196	18817	18993	19200	19339	19189	18865	19228	19511	19162	19709	19773	19430	19312	19618	19619	19471	19525
chr14:100000001-105000000	19240	19387	19619	19446	19223	19319	19072	19499	19953	19420	19079	19034	19204	19209	19303	19359	19302	19168	18972	19112	18306	18675	18384	18483	18499	18531	18374	18557	18709	18415	9042	8864	9235	8927	9172	9150	9206	8979	8912	9132	76812	77029	76755	76996	77337	76769	75813	76947	76468	76693	46407	47116	47309	46534	46862	47097	46548	46759	46505	47399	53362	53384	53715	54166	53167	53963	53934	53370	54330	54024	45747	45465	45965	46048	46179	46302	46176	46238	46114	46146	45977	45232	45756	45510	45866	45613	45331	45973	46091	45765	45684	46368	46617	46840	46036	45841	46340	46444	46572	46591
chr14:105000001-107043718	2168	2359	2314	2225	2279	2214	2275	2202	2252	2263	2139	2278	2268	2153	2203	2263	2210	2301	2170	2186	2228	2005	2192	2206	2197	2098	2196	2189	2120	2176	2152	2037	2150	2089	2098	2227	2116	2101	2091	2086	8883	8757	8710	8858	8725	8693	8829	9058	8842	8723	2334	2093	2131	2161	2077	2138	2243	2255	2111	2115	2493	2520	2479	2432	2518	2466	2558	2436	2565	2484	2159	2107	2109	2076	2065	2051	2047	2017	2250	2058	2100	2098	2130	2164	2122	2111	2165	2150	2130	2186	4407	4338	4315	4363	4503	4434	4447	4455	4465	4360
chr15:1-5000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:5000001-10000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:10000001-15000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:15000001-20000000	1163	1127	1159	1079	1178	1133	1151	1129	1162	1136	1148	1186	1080	1121	1132	1158	1184	1133	1165	1127	1147	1134	1163	1180	1111	1216	1218	1233	1241	1133	1214	1094	1179	1104	1224	1199	1152	1126	1222	1043	1131	1160	1070	1172	1117	1161	1154	1138	1225	1143	1092	1078	1070	1060	1145	1107	1110	1037	1053	1067	1156	1099	1155	1152	1090	1114	1177	1180	1090	1154	1143	1065	1086	981	1116	1119	1054	1043	1043	1097	1173	1120	1066	1110	1117	1107	1124	1048	1118	1095	1144	1192	1148	1114	1121	1117	1197	1209	1232	1177
chr15:20000001-25000000	9188	9070	8940	8929	8911	8862	8709	8888	8718	8942	9034	9063	8937	9001	8959	9061	8938	8842	8872	8712	9155	9205	9303	9442	9119	9452	9176	9137	9035	9385	9202	9217	9196	9147	8741	8787	8931	9010	8939	9115	9042	8784	8900	8692	8898	8609	8666	8935	8903	8748	8740	8440	8670	8648	8823	8506	8764	8642	8628	8519	9201	8790	8759	9170	8919	8841	8798	8550	9055	8848	8488	8520	8533	8551	8568	8587	8724	8435	8705	8641	34891	35179	35208	34899	34888	35026	35099	35164	35264	35303	9244	9115	9144	8990	9170	8911	9140	9064	8924	9200
chr15:25000001-30000000	12591	12287	12390	12351	12274	12463	12591	12440	12577	12257	12457	12653	12736	12043	12434	12320	12218	12283	12363	12463	12520	12884	12535	12835	12582	12793	12651	12518	12598	12693	12601	12338	12475	12601	12508	12499	12485	12733	12834	12510	11879	12080	12406	12185	12516	12389	12206	12357	12365	12178	11768	11877	12028	11873	11768	11545	11714	11957	11646	12051	12278	12418	12356	12098	12520	12090	12349	12065	12147	12383	11691	11723	11744	11648	11806	11376	11602	11947	12043	11841	35899	36206	36247	36212	35777	35530	36448	35979	35312	35986	19164	19164	18992	19093	19176	19312	18589	18661	19094	18988
chr15:30000001-35000000	8296	8278	8251	8130	8102	8279	8291	8157	8418	8162	8225	8235	8416	8138	8085	8247	8157	8434	8136	8148	8536	8416	8414	8383	8611	8415	8351	8545	8741	8552	8444	8457	8400	8452	8243	8423	8351	8665	8365	8350	8217	8293	8276	8142	8277	8471	8043	8233	8228	8376	7816	7837	8001	7980	7859	8242	7898	8016	7967	7827	24528	24559	24200	24553	24774	24285	24354	24704	24798	24607	11702	11631	11599	11642	11813	11323	11594	11651	11752	11543	11985	12006	11986	12188	12010	12021	12342	12166	12111	12256	8430	8339	8256	8412	8339	8351	8184	8303	8430	8317
chr15:35000001-40000000	20225	20299	20072	20204	19669	20157	20229	20385	20221	20281	20245	20609	20124	20544	20385	20577	20396	20500	20215	19945	20528	20736	20719	21365	20832	20889	20667	21052	20603	20792	20544	20832	20232	20138	20435	20646	20823	20484	20397	20619	19926	20181	20146	20373	20119	20212	20467	20141	20305	20519	19384	19203	19474	19453	19400	19490	19351	19286	19529	19463	20234	20077	20227	20341	20243	20107	20234	20209	19995	20152	56273	55450	56306	55219	55554	56014	55900	55775	56099	55813	58461	59175	58549	58925	58645	58625	58657	58833	58685	59078	20642	20629	20495	20244	20540	20498	20771	20618	20644	20308
chr15:40000001-45000000	18677	19299	18940	19031	18857	18812	18980	18826	19060	19103	9442	9404	9308	9383	9587	9668	9570	9571	9282	9258	9655	9583	9754	9965	9657	9680	9540	9621	9502	9462	9158	9388	9315	9231	9209	9507	9298	9219	9575	9695	9531	9480	9632	9354	9750	9655	9756	9470	9784	9877	18636	18487	18507	17956	18240	18143	17883	18197	18575	18558	19044	18701	19224	18809	18771	18655	18558	18288	18487	18964	55504	56106	56090	56092	55636	55806	55021	55521	55796	55735	56287	55907	56142	56790	55733	56016	56257	56294	56227	55851	19052	18937	18877	18846	19390	19354	19162	19157	19334	19259
chr15:45000001-50000000	20093	20135	20592	20215	20096	20313	20135	20243	20013	20158	20425	20168	20479	20300	20154	20012	20204	19975	20332	20141	20891	20674	20774	20842	20287	20799	20813	20859	20726	20503	20446	20658	20506	20674	20635	20872	20092	20549	20410	20370	19795	19936	20065	19867	20401	19871	19851	20155	19907	19965	19351	19366	19185	19264	19369	18856	19766	19287	19144	19363	20135	19896	20137	20153	20350	20501	20361	19707	20127	19956	38665	38007	37963	38520	38178	38324	38331	38158	38611	37760	39554	38634	39460	39118	39215	39700	39185	38773	38976	39510	20569	20298	20431	20754	19812	20606	20487	20597	20483	20434
chr15:50000001-55000000	20156	20350	20608	20067	20175	20259	20362	20082	20012	20326	20436	20246	20181	20071	20463	20041	20390	20280	20131	20530	20458	20768	20572	20791	20842	20946	20619	20355	21042	20806	20479	20382	20485	20193	20774	20526	20275	20549	20134	20413	9863	9863	9621	9731	9773	9818	9677	9843	9899	9749	19391	19069	19639	19587	19423	19543	19209	19411	19439	19587	51685	51980	51301	51556	51468	51292	51113	51187	51920	50951	19235	19499	19075	19295	19499	18667	19350	19053	19478	19418	19900	19808	19686	20338	19782	19882	19883	19806	19856	19970	20469	20386	20448	20715	20290	20325	20173	20108	20437	20190
chr15:55000001-60000000	20498	19995	20115	20339	20436	20114	20408	20108	20321	20192	20502	20662	20345	20423	20276	20140	20543	20395	20178	20267	21173	21084	20742	21227	20791	20962	20658	20720	20957	20980	20710	20531	20716	20776	20909	20302	20779	20767	20368	20516	20077	20146	20028	20030	19952	19814	20133	20338	20110	20190	19527	19185	19657	19286	19817	19249	19344	19480	19338	19538	20124	20161	20212	20388	20008	19942	20191	19839	19988	19954	68027	68460	67689	67431	67991	67043	68123	67738	68146	68201	69493	70095	70085	69115	69282	69676	69881	69566	70089	69606	20305	20866	20385	20633	20634	20659	20491	20538	20865	20763
chr15:60000001-65000000	20438	20485	20156	20466	20268	20082	20250	20240	20360	20364	20452	20374	20616	20136	20268	20294	20396	20288	20448	20214	20740	21020	20830	21115	21233	20676	20827	20649	20530	20722	20789	20777	20356	20477	20310	20514	20769	20589	20860	20391	59955	60020	59764	60114	60516	60181	60152	60393	60367	60078	19696	19482	19713	19859	19723	19639	19455	19583	19642	19300	20620	20316	20222	20443	20389	20300	20213	20097	20346	20331	18977	19381	19605	19651	19862	19043	19308	19571	18851	19298	19956	19846	20016	19696	19494	19982	19698	19920	20101	20182	20944	20690	20551	20415	20822	21176	20723	20535	20740	20788
chr15:65000001-70000000	18808	18808	18798	19044	18686	18643	18722	18744	18890	18721	19107	18661	19302	18568	18929	18954	19175	18778	18797	19064	19465	19616	18964	19255	19490	19376	19679	19229	19244	19413	19220	18969	19154	19186	18749	19001	19193	18995	19049	18946	18607	18755	18687	19116	18709	18983	18913	18833	18675	18839	54775	54119	54209	54709	54637	53907	54843	54223	54126	54332	57065	56681	57018	56796	56911	56808	56872	57098	56853	57650	53402	53167	53310	53441	53258	53100	53365	53102	53117	52932	54783	55440	55450	55289	55717	54947	55027	55049	55153	54882	58225	58155	58227	58131	58345	57980	57953	58309	57593	57784
