bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr12:120000001-125000000	165184	165727	165471	164079	164771	164847	164548	164744	165234	165647	165774	164851	165078	165269	164928	165044	164659	165156	165716	165399	165429	164550	165217	165242	165682	164891	164507	165968	165218	164737	164813	165785	164085	165410	164933	165354	165207	165655	165149	164334	165717	165415	165785	165874	166265	166131	165941	165717	164557	165091	82303	82432	81995	82578	82333	82263	82332	82703	82316	82463	82412	83434	83142	82340	82265	82897	81717	82590	83101	81997	82561	82943	82187	82994	82298	82975	83080	82843	82693	83354	82993	82922	83150	82397	82463	82393	83833	82759	82485	82791	82723	82920	83085	82432	82090	82228	82174	83034	82225	82420
chr12:125000001-130000000	162322	163410	162594	162520	162072	162033	162728	163035	161877	162247	162998	162000	163721	163019	161976	163860	161650	163557	163550	162651	405138	407350	408015	407402	407926	405706	405404	406363	406823	405854	408466	406634	407731	406755	407261	407313	407694	407901	407058	406873	651334	649907	653503	649613	650054	649314	651699	651393	651075	648555	80705	82126	81748	81644	80869	81501	81231	80690	81350	81246	81049	80643	80912	81486	80270	80741	80888	80536	82362	81261	82311	82410	82185	81814	81944	81573	81398	81769	82264	81447	81416	81394	80900	80781	81132	80783	80300	80932	81266	80840	81997	81847	81165	81393	81874	81585	81032	81026	81877	82201
chr12:130000001-133275309	104595	105036	104177	103933	105167	104442	103623	103710	104908	104292	104916	104551	104432	104965	104379	104950	104622	104348	104940	103670	51858	52417	52184	52094	52289	52354	51833	52114	51824	52075	52008	52227	52033	52162	51793	52171	52070	52378	51774	51717	365023	366076	364929	365610	367083	364853	365687	366179	365686	364958	51839	52111	52470	52359	51927	52629	52053	52082	51947	52304	52010	52285	52133	52097	51881	51992	52064	52258	52322	51338	51915	52361	52168	52523	52098	51879	52691	52400	52350	52102	52151	52328	52434	52617	51882	52108	52137	52152	52094	51169	52142	52881	51775	52414	52426	52565	52158	52453	52249	52234
chr13:1-5000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:5000001-10000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:10000001-15000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:15000001-20000000	51427	51818	51891	51543	51528	51419	51350	51344	51647	51325	54349	54037	53595	53616	53874	54125	53924	54176	53987	53387	52142	51728	51388	51416	51872	51594	51631	51717	51550	51732	49118	49136	49146	49355	49180	49003	49596	49320	49442	49289	105424	106554	105888	105601	105991	105219	106068	105844	105584	105130	76678	76196	76791	76141	76561	76581	76576	75998	76861	76736	74462	74550	74898	75282	75184	75039	74829	74997	73950	75600	75616	75287	75166	75655	75294	75984	75678	75633	75104	75243	74201	74513	73738	73919	73680	73807	73912	73623	73701	74029	86554	86853	85871	87033	86265	85991	86019	86947	86363	86166
chr13:20000001-25000000	196332	195956	196797	196939	196532	196365	196470	196676	196095	196572	204959	205475	205942	204966	203999	204651	205018	205404	204964	206184	582484	585177	585743	585647	585030	584149	585585	584868	582937	585154	560196	559890	559754	562073	561633	560673	561334	561962	560965	561798	199049	199249	199500	199964	200284	199467	198995	199506	198962	200042	387018	386473	385435	388630	386933	387675	385575	386738	386341	385117	389736	389803	389621	391064	389936	388900	390503	390165	390069	390526	385502	384655	383911	385717	384224	385344	386514	384620	383364	384704	372051	374337	373032	371827	373290	373427	372420	373126	372656	372146	431782	429936	433558	430453	431940	431730	431294	432969	430592	431750
chr13:25000001-30000000	189892	189211	189723	189393	190611	189864	190410	190519	189597	189460	199165	200941	198140	198648	200107	199884	199149	200353	199050	199100	191354	191870	192541	190778	192715	192102	192505	192645	191613	191659	181072	182413	181496	181308	181034	180661	181662	181274	181351	181410	194049	192987	193286	194037	193834	194033	193578	194115	194150	193237	189032	188762	188964	187853	189176	189073	188509	188398	189035	189313	190678	189701	188980	189367	188635	189532	189897	189328	189241	189738	186126	186112	186618	185682	185863	186369	185896	186475	186544	186988	636986	636087	635198	635666	636569	635366	636567	634973	634137	636031	209631	209265	209863	208750	209111	209895	210449	209712	209711	210409
chr13:30000001-35000000	196402	195988	196233	196473	197101	196439	197077	196122	196828	195824	204334	204517	205604	206314	205210	206150	205210	205700	205750	205818	786482	788807	791139	787676	788658	789954	790118	788539	789594	789502	1030752	1027884	1030293	1029844	1030806	1029971	1031274	1031436	1031578	1029031	201046	201012	199156	199836	200290	198473	199880	199690	199406	200439	193751	193530	193491	193726	193358	193204	193270	193853	194439	195153	197102	196368	196600	195366	196281	195857	195453	195717	196709	195722	194219	193335	193374	192890	193512	193359	192567	194472	193423	193710	562134	561656	563071	562860	562898	562586	561949	561980	562250	562757	217128	216128	216211	217123	215835	217258	216369	216604	216640	216414
chr13:35000001-40000000	194920	194880	195412	195156	195300	194796	196106	194503	196779	195501	206872	205364	205700	205575	205838	206531	205637	206518	206289	205903	198441	199095	198148	198938	198690	197922	197516	198738	198373	198213	467608	467356	468676	468118	467708	468920	469316	468074	467473	468908	200010	201173	199794	199187	198944	199274	199080	200203	199725	199906	194806	193790	194364	192624	194247	193560	194077	193941	193347	193736	498335	496858	496288	496105	496828	496489	496795	495244	495561	495907	385613	383860	383656	385179	384975	383688	384320	385831	385608	385560	374987	376232	374732	374368	373971	374689	375201	373668	373379	373860	216179	216051	215466	217160	217028	216846	217004	216601	215770	216033
chr13:40000001-45000000	196843	196152	196466	195989	195986	196380	195412	195379	195000	195838	410635	411306	411046	411005	411368	408935	412267	410748	409372	411718	395841	396745	395565	395512	393462	395144	394097	396489	394433	394124	653886	652168	653183	651792	652533	651556	652807	650408	650248	653045	896929	897534	898534	896678	898104	897873	896207	896978	897616	898662	484481	482476	484139	483836	482647	482990	483298	484434	483001	482619	485072	486170	484577	485533	483956	486550	485746	484809	483084	483699	480356	480858	480421	479905	480249	479964	479883	479430	480425	479846	465456	466286	466136	465544	466925	466695	467586	466788	466654	465334	541247	540884	540445	540723	540758	543060	540886	541717	540581	539560
chr13:45000001-50000000	195971	195468	194477	196126	195984	194715	194760	195198	195264	194962	204026	204303	204979	205048	204793	205549	204538	204500	203948	205325	197630	196882	197626	197089	197963	197582	197713	197148	196716	197155	185207	186304	186948	186110	185664	185241	186003	185639	185726	185966	197697	199272	198433	199346	198367	198520	198015	200021	198471	199200	193215	193533	194431	193564	193991	193613	192317	193252	193824	193128	289213	288622	289979	289327	289277	289049	289151	289713	289345	289558	193283	192207	192046	191971	191600	191633	192704	191456	191671	191848	186568	186049	185565	185613	186005	186906	187035	186502	185490	187003	422282	421608	422431	424142	422253	421696	423156	422020	421620	422913
chr13:50000001-55000000	189808	189488	189655	189879	189820	190515	189626	190484	189548	190057	199107	199455	199391	198535	199373	199326	199711	199730	199486	199887	193080	192214	192555	192043	191876	191705	192754	191731	192195	192372	812014	812809	812692	813511	812959	813209	814630	815446	814328	814828	194311	193769	193622	193638	192997	194716	194085	193868	193945	192961	187112	186351	187642	188299	189300	187571	187598	188428	187731	188151	188300	190610	189478	189744	189041	188624	189400	188938	190657	189532	186744	186780	188039	186816	187561	187932	187735	187112	187415	187382	180719	180459	180628	179872	181463	180746	181286	182225	180396	181012	210056	209306	208866	210904	209871	209017	209831	209674	209759	209791
chr13:55000001-60000000	195350	195640	194862	195806	195090	195309	195261	195468	195800	195764	203789	204946	203918	203834	204941	204914	204478	203481	203750	204631	196707	195864	196395	196904	196967	196734	196441	196399	196452	197103	651303	651421	649705	649737	652069	651077	651801	649854	652910	651028	299697	300020	299455	300431	299166	299365	299971	299430	300529	299028	193193	193543	193769	193419	193792	193203	192424	193733	192953	193792	473516	474139	473627	473570	473373	473579	474056	473430	473588	474766	191105	191346	192971	191541	191371	191861	193290	191931	191597	191944	187039	186805	184972	186200	186124	185219	185643	185638	185645	186000	214578	214634	214603	214846	213834	214633	213988	214214	215036	214630
chr13:60000001-65000000	195687	195171	194428	194608	194079	194820	195112	194861	195369	193789	205950	204028	203979	205548	205541	204686	204684	205897	204288	204386	198490	196691	197364	197411	197636	196998	196900	198036	196899	198007	557060	558105	556786	557378	557390	558107	557731	556671	558713	557503	295713	295870	295967	296485	295253	296399	295843	295323	295347	295976	191805	192268	192258	192450	191699	191837	192403	192704	190859	192504	690649	693024	691546	692713	693722	692194	693678	692500	692448	692084	192996	192290	191919	192184	190906	192149	191237	192089	192694	191852	185747	185434	185351	184590	185840	185924	185373	184906	185383	186120	534839	534778	534722	535691	535306	535265	533148	533667	535552	533728
chr13:65000001-70000000	197422	197833	197252	197911	196690	197210	197752	196975	196943	197211	206298	206511	206024	206690	206599	206199	207038	206011	206917	206350	199543	199083	199151	197929	197483	198612	199105	198029	198131	199397	187037	187151	188214	187498	187641	188025	187055	187297	187886	187195	199815	200693	200898	201734	200850	200245	200523	200804	200549	201204	194112	194489	194816	194417	194819	193471	194716	194183	194587	194860	674406	673506	674423	675451	674585	672796	673443	677003	674366	674037	192931	193399	192884	193584	193131	193073	194266	193173	193186	194222	188232	188774	188330	188183	188092	187871	188634	188404	188095	187644	217110	217253	217809	216986	216695	217710	217465	218167	216774	216980
chr13:70000001-75000000	191988	192751	191708	192986	193516	192760	191930	191566	192555	192379	201650	200814	202072	201483	201944	201353	202875	201428	201676	202708	193607	195025	194447	194965	193814	194323	194960	194289	195090	193879	183680	183485	183291	183741	183482	183676	183147	184036	183943	183172	385188	383047	386183	384753	386334	386564	384762	383934	385662	382370	190731	189783	190490	190046	191088	190887	190449	190902	191256	190250	192681	191288	191650	193278	192457	192198	191763	192487	192098	193138	188183	188826	189771	189466	189702	188459	189462	189532	188940	190127	182281	183439	183155	183047	183242	184159	184413	184017	183251	182973	212802	212071	213502	211729	213632	212380	212897	212773	213297	213017
chr13:75000001-80000000	197268	195339	195939	196478	195660	195920	196298	196205	196658	196493	205954	205964	205523	206011	204750	206326	204691	205471	206666	205488	197703	197828	197516	198847	198530	197323	198576	198553	198481	197476	373787	374776	373999	374059	374808	374258	374617	373201	372473	374665	199949	200010	199183	199855	199798	200311	198128	199608	199219	200443	194624	194063	193351	192923	193807	193605	194229	193671	194393	193308	596791	596566	595602	596847	596931	596332	595916	597488	595726	597488	192407	192746	193348	192554	193600	193124	192658	193293	191938	193685	187147	187444	186319	186107	185607	186122	185888	186183	185424	185474	215593	215327	216297	214519	216479	214947	214787	216081	214659	216716
chr13:80000001-85000000	196426	196916	195196	196004	195835	196442	195265	196694	196431	195515	825519	826338	825013	828823	825708	824497	826113	824404	825835	825157	776815	774499	774831	774788	776481	776542	775658	775421	774884	774861	750089	751793	751833	750482	752562	752436	752394	751008	749077	752328	813428	814572	815764	813937	814021	814022	814979	814034	813586	816027	194281	194899	194333	195410	194596	194721	194617	193693	194951	193898	195797	195736	196406	195783	196180	195660	196468	195912	196245	196351	193715	193343	192819	192601	193087	193305	192775	192907	193508	192936	651347	649227	650907	650282	649752	649742	650241	648915	649784	649902	216991	217444	217683	217259	216973	217036	216359	216564	216537	216597
chr13:85000001-90000000	188168	187358	188517	187857	188366	186613	187852	187679	188396	187787	196367	196569	197190	197350	197237	196027	196667	196531	197841	195960	188982	188612	188677	189055	189942	189369	189794	189543	189744	189060	179047	178882	179375	178815	179720	177613	178702	178803	179580	179077	190238	191439	191154	190606	190197	190598	190772	190516	192120	190614	186366	185095	185711	185378	184387	185286	185350	186023	186081	185294	185994	187518	186183	187026	187056	186650	187005	187018	187082	187229	184039	184944	184688	184491	185952	183531	184361	185453	184952	183938	177762	177664	178136	177505	178593	178229	179134	178431	177735	177776	514229	514796	514897	514020	515242	515336	515215	514559	516570	514302
chr13:90000001-95000000	197244	196103	195639	196168	196604	195799	196006	196017	196097	196756	205749	206043	206668	204900	205070	205217	206513	204986	205615	204567	198376	198493	198052	198196	197979	198386	197851	198585	198985	198576	188156	187371	187869	187675	187238	187767	188275	188923	186960	187847	200664	200370	200116	200020	200340	199672	201035	199537	200717	200250	194792	193734	192890	193831	193447	193534	193815	193237	192714	193514	195301	195979	195046	195904	195355	196411	195557	194770	195825	195236	194133	194347	192038	194349	192766	193722	194116	193166	193148	193606	186193	187299	185855	187786	186990	186961	187354	186235	185756	187112	216587	215523	215500	215006	215701	216198	215549	215591	216545	215846
chr13:95000001-100000000	196608	196602	196140	196871	196547	196856	197005	198140	196471	196853	206583	206457	206318	207222	207584	205278	205776	205782	206503	206625	199933	199203	198325	199300	198639	199502	198393	198995	199517	199158	562208	562054	562186	562044	562155	561771	562632	564071	561322	563269	199720	199563	199355	199486	200902	201742	201411	201262	200471	199095	194880	194569	193921	194322	194863	194333	194342	195168	195401	195582	196295	196401	195005	195475	196073	196212	195810	195802	195148	196439	193493	193861	194572	193670	194415	194819	193278	193312	193577	194107	277966	278419	279755	278471	279590	278717	278562	278259	278660	278763	216744	217631	217634	216824	216147	216872	215550	216778	216859	215913
chr13:100000001-105000000	197559	197077	197479	197474	197448	197045	197829	196800	197427	197299	205497	206863	205347	205323	206244	206456	206561	207270	205779	207477	199003	199405	199299	198778	198934	199274	198404	199888	198670	199187	187229	186882	188575	188002	188007	187745	187969	187573	186876	187450	199593	201158	201620	200475	201300	201213	200974	199961	200429	201165	98041	96815	97242	97381	97763	97564	97092	97543	97629	97211	96114	96108	95606	96294	95675	96264	95920	96256	96548	96733	96533	96725	96287	96010	97046	96583	95830	96398	96163	96392	94596	94220	95390	94712	94864	95497	94567	94436	95055	94997	110120	110861	111270	110427	110385	110835	110770	110378	111110	110812
chr13:105000001-110000000	197115	197450	197238	197267	196359	197413	197510	197233	196981	197213	206362	205484	205227	205949	205349	204833	206609	206117	205451	205526	677688	677049	677990	677310	678226	679513	676339	677015	677945	676858	657448	656556	656221	656744	655552	656206	656358	655635	656509	655279	199212	200259	199673	199266	200306	199484	199379	200430	199911	200378	194753	194139	194674	194363	194999	195484	194441	194673	194935	194191	286048	286141	286570	285664	284689	286970	287230	286686	286359	285989	194103	193052	193774	193590	193667	192970	193803	193663	194221	193669	187618	187173	187416	186912	187873	187937	188020	187881	187126	187643	216867	216167	217387	216646	216213	216400	217161	215788	216585	217088
chr13:110000001-114364328	148203	147961	147794	148365	147728	148014	147855	147518	147720	147579	155337	154861	154438	154552	154098	154022	154300	154068	154315	155220	148946	149698	149159	149272	149753	148706	150492	148389	149746	150395	141309	140349	140737	140888	141671	140790	141039	141531	141116	141590	150791	150772	150456	150038	150171	150342	150649	151022	150190	150780	146771	146837	146291	146649	146672	146576	147333	146431	147134	147125	228005	226344	227694	227052	226722	227005	228240	226871	226878	227481	146343	145939	145593	146594	146197	145927	145552	145252	145881	146041	140960	141347	141090	140274	141474	141455	141107	140558	141475	141061	162592	162804	162631	163463	162394	162992	163064	162623	163048	162569
chr14:1-5000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:5000001-10000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:10000001-15000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:15000001-20000000	16745	16670	16648	16586	16882	16379	16686	16729	16780	16959	16413	16333	16587	16612	16423	16302	16168	16166	16344	16359	16292	16273	16075	15883	15588	16088	15876	15954	15851	16053	15521	15798	15690	15560	15877	15591	15455	15887	15893	15680	16665	16418	16645	16648	16518	16391	16477	16537	16675	16595	16389	16378	16448	16609	16560	16413	15994	16309	16552	16428	74548	75051	74986	74785	74522	74547	74223	75001	74451	74156	56483	56370	56143	56211	56212	56311	55948	56347	56408	55909	55717	55167	55931	55726	55588	55358	55306	55233	55482	55790	16036	16142	15821	15950	16081	16119	16205	16074	15810	15950
chr14:20000001-25000000	195747	197178	197022	196925	196886	195024	197058	197591	197589	197044	195070	195334	195827	195648	196109	196218	194499	195244	196342	194890	846257	848732	846255	846410	847328	845006	845096	845664	845762	846876	929915	930436	929404	929170	929383	927659	927650	930335	932157	931446	196045	194779	195436	196363	196360	196616	196572	196471	195740	196000	192220	191943	191151	192342	192116	192767	192191	192036	191760	192375	219361	218992	219150	218380	218703	219623	219925	219111	219001	218333	661052	661585	660975	662007	661572	659814	661035	664220	661329	661493	752483	752714	753442	752112	752875	753332	752705	750934	752182	755867	191386	191378	189744	190963	191345	191510	191848	191751	191554	190465
chr14:25000001-30000000	196546	196770	197234	197789	197059	196286	197194	197409	196940	196592	196688	196427	196351	197304	196148	195518	196652	196604	196219	196427	188268	189698	189040	188591	187983	188729	188827	188756	189235	188183	187580	188164	188414	187114	186376	187420	186741	187778	187911	186042	195796	197043	196193	196304	196229	195618	196146	196134	196626	196325	192252	191517	192620	192330	193183	192765	193310	194273	192020	192142	220063	219771	218680	221020	218660	218923	219469	219110	219502	219974	189919	189086	188772	189853	189559	189339	188198	189058	188761	189906	465500	462055	464392	464157	464939	464570	464248	463431	463855	464586	290664	291306	289124	289379	290451	291392	291482	290659	290056	291255
chr14:30000001-35000000	197725	197630	198053	196685	198393	197612	197099	197271	198895	197642	196450	195617	196388	197514	196916	196795	196802	196731	195987	196490	189255	189576	189727	190174	189457	190730	189886	189725	188633	190078	187935	186784	187341	186756	187453	187554	187693	187552	187564	188007	197092	198502	196922	197999	196901	197664	196902	196690	197653	197600	193131	193518	193249	193771	193293	193645	192483	193961	194129	193646	219987	221259	219810	220302	221815	220065	219883	220677	221871	221278	188922	190597	190833	189889	189682	189535	190168	189264	189570	189669	188131	188314	188523	188082	187867	188700	187417	188887	188524	187858	191400	190849	191674	191359	191620	192325	192730	191251	191534	190329
chr14:35000001-40000000	197279	198519	197647	198275	197330	197471	197602	198302	198122	198993	199996	201345	198966	200281	198907	199964	199041	199652	199017	200608	191891	191140	191402	192519	191606	191629	190878	191424	192711	191129	188115	188000	188685	188580	187477	188714	188873	188136	187976	188323	196104	195413	194984	195925	196108	196448	195656	195081	196118	196363	193056	192164	192158	192704	193124	192338	192519	192504	193584	192355	219796	219910	220223	221839	219908	219777	219189	220841	219980	220381	189688	189248	189358	188504	189451	188701	189465	188986	189432	190184	186925	188350	188604	188761	188579	188120	188228	188636	188121	187948	191649	192117	191759	193092	191236	192035	192512	191151	192237	191289
chr14:40000001-45000000	196798	195827	195502	197647	197704	196291	196573	196730	196508	196514	193311	192650	191897	193090	191844	192885	191466	192438	191560	193302	184698	186347	185679	184536	185313	185146	185098	185437	184495	186056	185444	185154	185278	183944	184917	185074	185535	185428	185125	183714	196403	196631	196519	196080	195860	196620	196436	195237	197424	195687	572606	571991	570738	571529	572405	571950	573587	571632	571479	571690	652010	652244	650772	654200	653059	651969	650308	652386	651620	651731	562049	562600	561807	563001	562454	562874	563527	562083	561409	562250	559311	560117	556799	559687	558127	558979	557260	559789	556900	557359	567591	567077	568040	567846	568740	568697	567756	567867	567946	566917
chr14:45000001-50000000	197725	197754	198302	197907	198162	197171	197285	198587	198073	197983	195768	196126	194733	195599	196250	195820	195936	194887	195802	196313	188367	188325	188726	190043	188389	189914	189534	189264	189420	190243	187136	186532	186536	186869	186526	186862	187859	186872	187908	186851	196569	195745	196687	196800	196509	195897	195996	196560	197139	197192	191858	192527	192497	192730	193406	192358	192718	192151	192504	192759	219905	221130	220514	220689	221364	220018	220279	219457	220540	220216	285371	287325	285642	286651	286023	285149	286201	286170	285811	284827	283221	283426	283477	282936	283996	283300	284092	283271	283181	284422	191482	191485	191022	192154	192055	192201	191630	191185	191921	192523
chr14:50000001-55000000	199820	197841	198876	199449	199539	199605	199452	198774	198681	199015	197728	197267	196649	197225	197799	198071	198241	197716	198110	198864	190837	190161	190890	190295	190978	191163	191050	189517	190189	189588	282764	282989	282445	283179	282937	282171	282127	282086	282699	281766	198100	197099	197073	197874	197578	198220	196783	198528	198599	198283	193897	193813	195250	196320	194209	193338	195036	193652	194468	194857	222139	222304	221982	222201	221275	221496	221925	221206	221706	221563	854290	855843	854847	855688	856006	855842	854379	854981	855706	857070	848838	850925	850235	850933	848198	850104	850852	849815	850951	847551	381690	381671	380366	380685	382021	381645	381898	381408	380214	382613
chr14:55000001-60000000	199615	198574	198674	198841	199701	198034	200175	198463	196898	199104	197720	196418	197068	197265	197414	196093	197228	196380	197051	196274	190121	190620	189458	189904	189888	189315	189554	190319	189845	189642	566878	567703	566497	566729	563080	564782	566245	566932	566676	567375	592748	592289	593378	590683	593060	592291	592863	592451	591803	591366	193363	192898	194397	194280	192488	193778	194140	192932	194481	193922	220809	220072	220692	221799	220466	220674	220447	220963	219601	220013	190001	191350	190127	189858	190034	189666	190439	189416	190967	190280	187851	188767	189072	189212	187409	187590	188078	188106	188493	188182	192469	193083	192397	193605	193215	192416	191934	192548	193769	192971
chr14:60000001-65000000	198571	197848	197963	198151	197653	198675	198216	197859	198600	197971	198060	196928	197913	197107	197201	197350	197385	198485	196492	196745	191275	190854	190572	190646	189987	190701	191043	190363	190694	190760	188004	187175	188100	187699	187567	189237	188897	188190	187921	188031	196490	197626	197179	197452	197583	196269	197474	198301	195727	197208	193939	193590	193480	193776	193905	193966	193463	193938	192800	194137	222160	220960	221874	221419	220285	222407	222692	221849	222200	221175	189995	189061	189671	190092	189668	189925	189439	190451	189226	188606	187760	188934	188370	189099	189379	189199	189591	189439	188589	188845	191903	192607	192002	192663	191683	191618	192653	192577	192845	192272
chr14:65000001-70000000	199200	198257	199298	200068	198706	199991	198678	199763	199608	199392	389775	392012	390596	391039	389435	391106	388734	389115	390411	389507	375637	375016	375944	375968	376296	374617	376799	375836	375358	375609	374771	374886	374934	373474	372665	375190	373280	374921	374031	373288	397855	398187	398817	398066	398266	398064	397637	396791	399111	398118	2	3	6	5	1	5	5	3	4	3	3	6	6	4	5	8	8	1	7	5	7	6	6	5	5	5	12	6	6	4	6	5	2	10	8	4	8	3	7	4	4	6	5	2	3	5	5	6	4	4
chr14:70000001-75000000	198238	198665	198394	198415	197855	198386	198625	198685	198129	198126	196180	196317	197890	196660	197424	197755	196370	196645	196981	197134	189492	189385	190026	189775	190264	189811	189780	190563	189316	189855	186826	188245	187375	187729	187732	188388	187852	187585	187795	187509	198156	196733	197373	197628	197462	197480	197887	197783	197160	198284	193676	194666	194307	193373	194591	193513	194701	193895	194263	193518	221304	221491	220513	221230	220436	220822	221292	221856	219885	221914	188689	190473	189783	190427	190787	189085	188959	190335	190115	189940	188362	189206	188243	189208	189287	189691	187899	188158	188076	188651	193312	192803	192971	191162	191848	191500	192880	193028	192611	191391
chr14:75000001-80000000	199849	201175	199611	200486	200754	199672	200032	200398	200144	199791	198732	197583	199077	198527	199071	199267	199308	199623	199346	199110	192072	192218	191795	191025	190498	191348	190808	191203	191365	191246	188832	189048	188131	188246	189428	188034	189934	188736	188608	189045	197831	198853	198688	199260	198316	198375	198564	198304	199034	199503	196211	194007	196107	195654	194892	195184	195916	196304	195697	195796	222807	222031	221857	222273	222039	222997	222214	221310	222176	221892	191923	192454	192033	190787	192690	191998	192654	193132	191508	192631	190830	189369	191000	190540	190914	189856	189362	190661	190658	188869	94851	94548	94497	93923	94804	94239	94189	94176	94510	94302
chr14:80000001-85000000	199227	199306	199193	199657	199051	198310	198915	199074	197975	198103	199344	198930	198285	199203	198931	198760	199357	198250	198920	198480	190012	191091	190133	190748	189809	190775	189983	190263	191245	190120	189181	188210	187647	188106	188367	188869	187131	188565	188122	188224	691889	693935	694680	694514	693313	693718	693310	693094	693370	693777	194794	193974	194494	194586	195590	194873	194987	194378	194644	194960	221500	221443	221819	222019	221627	221859	221807	221535	221490	221877	190869	190326	191081	190913	190876	190965	191296	190306	191380	190275	190201	188482	189825	189129	189905	189486	190192	189429	190061	190585	192814	193873	193314	194006	193378	193644	193546	192421	194001	193565
chr14:85000001-90000000	198991	199665	199188	199828	198392	198426	199190	198767	198146	199526	197850	197801	197695	198833	197595	197157	198305	198479	198006	198067	190347	191230	190247	190467	189423	191233	190177	188380	189352	190491	189083	188560	188189	187484	188118	188783	188097	188540	188633	189434	197975	197879	197848	197752	197510	198247	197982	197928	198238	197697	195142	194876	194340	194402	194985	193788	194760	193770	195480	195672	221237	222849	222166	222266	221536	221580	222777	223246	222892	220594	189628	190405	190047	190344	190707	190507	189909	190606	189574	190300	189176	189156	189248	188856	188289	187702	188560	190198	188832	189915	193200	192185	192873	192273	192085	192803	192778	194007	193125	192446
