bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr16:50000001-55000000	74692	75180	74423	74106	75052	74969	74673	74614	74948	74769	75035	74271	74525	74409	74855	74189	75348	75169	75361	74213	74174	73860	74036	74003	74060	74023	73953	73994	73345	74185	73067	73076	72624	73397	72944	72702	73205	72646	73298	73120	75101	74872	74280	74143	73718	74258	73680	74353	74221	74128	82605	82556	81600	82675	82600	82758	82321	82354	82842	82530	79289	79263	79236	78663	78698	79346	79506	78937	79363	79047	78053	76910	77480	77425	77252	77748	77663	77910	77101	76625	76757	75932	76764	76220	76212	76774	77404	76604	76285	76970	159535	158873	160592	159624	158928	159386	158742	158930	161043	159957
chr16:55000001-60000000	71582	71776	71915	72542	71636	71841	72362	71468	71778	71912	139805	140954	141033	141301	140426	140111	140693	140647	141181	140314	139730	140042	138320	139846	140098	138779	139145	138776	139885	138807	137752	138689	137332	137430	138780	138318	137740	137605	137921	138150	140516	139182	139995	140481	139408	139248	140283	140071	140045	140235	79540	79624	79092	79054	79476	79567	79416	79258	79374	79480	76258	76254	76515	75774	76539	76435	76766	75428	75442	75775	333326	332370	332928	333170	332852	332781	333840	332405	333973	331950	329275	328888	329412	329410	327712	328537	328545	328651	327250	329499	76855	76742	76853	76911	76535	76772	76701	76818	77030	76758
chr16:60000001-65000000	73816	74462	74281	73976	74826	74531	74120	74230	73843	74792	150931	152865	152145	152334	152165	152935	152961	152641	151676	151902	150235	149895	150024	149776	150634	150464	150246	150800	149802	150479	147361	147912	147108	147389	147733	146719	147650	146890	147088	147632	149554	150049	150899	150750	151266	149320	150663	150682	150840	150246	81795	82188	82280	81969	81981	82342	81881	82214	81661	81647	111911	112037	112273	112333	111720	111920	111159	112518	112798	113022	77133	76899	76956	77389	76626	77081	77502	76374	77297	76890	75205	75904	76655	75805	75484	76220	75800	76885	75990	76038	79819	79225	79113	79442	79204	79440	79357	78592	79385	78773
chr16:65000001-70000000	73066	72553	73472	73244	72807	72308	72992	72603	72884	72737	73659	73418	73564	72900	73243	73404	72750	73033	72899	72766	113454	113765	112505	113287	111973	113108	113839	113783	113183	113559	109293	110626	110391	109500	110725	110122	109877	109498	109212	110341	72730	72726	72047	73072	72597	72996	72207	73131	71872	72653	80937	80402	81219	80331	80536	81030	80267	80063	79979	80134	120888	121499	121186	120909	120419	121321	121245	120984	120701	120849	75419	75688	75565	74934	75794	75362	75723	75326	75641	74985	110738	110073	110499	109907	110852	110063	110590	110004	110169	109828	264663	263043	264738	264666	267597	265828	264866	263817	265287	264371
chr16:70000001-75000000	68305	68013	67960	67964	68104	67520	68124	68007	67887	66957	67545	67802	67402	67844	67553	67922	67622	67776	67993	67491	96785	95803	96123	96573	96615	96427	96132	97404	97119	97335	97282	96133	96498	97461	96502	97029	96248	96012	96701	97234	202737	202446	203056	202757	203323	202323	203230	202991	202902	202852	74687	74760	75254	74759	75109	75529	75103	75000	74890	75116	72288	72042	72423	72055	72784	71845	72427	71431	72060	71709	70046	70053	70546	70460	70566	70717	69898	70845	70728	70075	173774	172455	172461	172231	172322	171947	173253	172805	172798	172882	72472	72841	71507	71963	72352	72838	72436	71894	72946	73202
chr16:75000001-80000000	74556	74582	74962	74734	74050	75041	75118	75185	74818	74165	74807	74457	75013	75184	75061	74859	74476	74939	74596	74408	73743	74065	74142	73915	73969	74392	73759	74067	74133	73643	72763	72623	72865	73663	73345	73604	72820	73437	73300	73355	74463	74797	74225	74029	73895	74232	74282	74460	74045	75057	82819	82839	82659	82773	82206	82373	82820	82572	82560	82590	79602	78793	78756	79101	79471	79246	78875	79081	79108	79872	159474	158192	158709	158649	158749	159140	158610	158361	159900	158145	236478	236030	237181	236400	236173	237093	236066	236205	236399	236450	79775	79383	80658	79906	79438	79199	79643	79755	79190	79662
chr16:80000001-85000000	74764	74937	74773	74464	74996	74822	74724	74268	74423	74680	74956	74883	75043	75105	74821	74806	75466	75213	74858	74771	73718	74267	73988	74823	73928	73598	73697	73821	73818	73654	256050	257285	256142	256136	255282	256326	255183	255910	256834	255970	74033	74695	74181	73920	74535	74543	74277	74221	73823	73966	82687	83025	82383	81927	83120	82919	83727	82648	82805	82848	277802	278904	278145	279085	278211	278914	279119	279141	279958	278250	78139	77031	77164	77778	76819	77148	77005	76652	77246	77393	76316	76469	76960	76623	76364	76300	76220	76798	76483	76380	80272	79357	79566	79387	78836	79111	79704	80291	80420	79887
chr16:85000001-90000000	74660	74085	73703	73880	74203	73516	73886	74400	73985	73614	73706	74072	74595	74918	74344	74310	75580	74364	73548	73757	250902	252137	252152	251982	250637	252918	252631	252513	251986	250926	249434	249470	249410	247956	249494	248468	249824	249630	248669	248924	73217	73481	73252	73726	74172	73560	74032	73021	74004	73292	87807	87114	86698	88290	87825	88037	87998	87620	87905	87626	81636	82023	81781	82209	82202	81541	81989	81536	81867	81191	80303	80266	80931	81219	80439	80655	79935	79812	80461	80533	79376	79554	78617	79239	79081	79098	78637	78728	78878	78466	84094	83680	84107	84269	83822	84973	85745	84298	84783	83839
chr16:90000001-90338345	1497	1606	1657	1631	1599	1517	1616	1556	1503	1552	1551	1598	1603	1564	1500	1495	1515	1545	1595	1510	1509	1645	1535	1532	1488	1584	1545	1506	1543	1602	1453	1494	1586	1498	1592	1480	1491	1586	1534	1583	1497	1578	1543	1556	1515	1564	1544	1556	1514	1575	1720	1778	1844	1710	1751	1740	1694	1723	1633	1695	1665	1605	1583	1566	1674	1665	1668	1644	1695	1667	1733	1606	1621	1615	1744	1538	1567	1677	1752	1567	1704	1647	1548	1661	1592	1550	1568	1644	1645	1643	1725	1729	1653	1584	1591	1713	1582	1674	1563	1583
chr17:1-5000000	52963	52915	53189	53025	53223	53597	53090	53460	52761	53040	53397	53169	53030	52921	52638	52800	53014	52928	53152	52286	53077	52563	53447	53142	53174	53316	53142	53390	52948	53391	52999	52938	53084	53019	52721	52999	52983	52685	52983	52937	53641	52510	53238	53144	53133	53246	53593	53216	52782	52641	52783	53214	52967	53309	53029	53057	53315	53513	52707	53037	185854	186201	185628	185771	186144	186125	187509	186300	186135	186886	159951	158508	159535	158839	159883	159254	160314	158751	160089	158826	158851	157857	158938	158398	159992	159070	159392	158819	159569	159347	52923	53350	53389	52460	52727	53348	53513	53693	52814	53139
chr17:5000001-10000000	67900	68167	68260	67703	68139	67364	67406	68263	67975	67317	237593	237445	237939	237789	235920	237878	238451	237472	237563	237294	237813	237674	237604	237782	236960	237517	237052	237252	237309	237515	236149	239027	237761	236105	237074	238542	235992	236756	237923	236574	237603	236961	236818	237718	237269	238390	236732	236814	238088	236249	169892	168824	169043	170432	170110	169670	169487	169480	169017	169139	169673	170292	167979	169711	169442	169976	169626	170295	169814	169445	169767	168528	170119	169839	169823	169212	170692	169719	169108	168575	169682	169607	169246	169604	169828	170267	169405	169264	169961	169239	169670	169345	168846	168793	169894	169536	169549	170064	169105	169796
chr17:10000001-15000000	67306	67680	66969	67466	67061	67630	67815	67634	67320	67790	235385	236016	235464	235995	235427	235664	235558	235535	235943	237284	237326	236162	236084	236953	235360	236146	235570	236802	237662	237205	236097	236156	234559	235977	237732	234058	236309	233955	235480	236109	236399	237693	236303	237538	236347	235534	236732	236288	235319	235471	66721	67826	67589	67355	67323	67984	66912	67559	67406	66916	67545	68008	67150	67832	67770	67770	67590	67522	67873	67492	67450	67840	67135	67677	66897	67829	67760	67851	67701	67445	67894	67418	67777	67777	67627	67999	68067	67700	68191	67749	67666	67940	67677	67762	67491	68288	67583	67396	67803	67150
chr17:15000001-20000000	58071	57888	58197	57870	57728	58031	58457	58015	58317	58105	57906	57755	58043	57907	58390	58644	57868	57876	58679	58323	291058	289543	290150	291158	289783	289156	290510	289834	290081	289750	289715	289981	290344	290316	289680	289614	290069	290929	290774	290256	58160	58022	58675	58195	58479	57646	58402	58549	58190	57837	174432	174247	174173	173476	174480	174161	174755	173995	174915	174175	174202	174457	174009	173701	175081	174017	174754	174754	173811	173879	174344	174148	173283	174190	173592	175398	174328	173267	173502	174227	173491	174023	174485	173325	174155	174736	173998	173714	174955	174028	173828	174858	175550	174767	174766	174471	175375	173848	174481	174330
chr17:20000001-25000000	32278	32216	32010	32339	31524	31934	32198	32237	32387	31629	31617	31702	31756	31788	31783	31622	30943	31919	32077	31884	64279	63827	63723	63812	63859	64096	63583	64059	64328	63767	63930	63845	64279	63851	64172	64389	64629	64604	63867	63299	31519	32034	32292	31791	32159	31992	32217	32511	31942	32024	32212	31973	31518	31857	31758	32215	31909	31703	31623	31717	32177	31951	32076	31993	31716	32596	32194	32231	31809	31731	47798	47754	48100	48268	48590	48235	48087	48997	47517	47887	80090	80382	80120	80387	80200	79853	80209	80339	80267	80408	32039	31846	31714	32123	31663	32290	31871	31960	32322	31906
chr17:25000001-30000000	44547	45020	44541	44550	45087	44896	44465	44900	44988	45001	44263	44695	45320	44859	44695	44862	44675	44611	44937	45115	44878	44852	45118	45224	44874	44783	44949	44944	44867	45145	45286	44570	44987	45362	45076	45094	45046	44771	45270	44648	44827	44262	44887	45137	44890	44703	44512	45331	45195	45625	45210	44525	44835	44519	44645	44505	44445	44461	44348	44441	44473	44877	44673	44670	44745	44718	44639	44499	44381	45075	44269	44919	44715	45093	44863	44465	44777	44909	44131	44896	44910	44927	44667	45094	45177	44728	44891	44852	44905	45105	45177	44833	44774	44363	44231	44335	44689	44419	45137	44602
chr17:30000001-35000000	66476	67091	66332	66447	66945	66512	66283	67231	66757	66560	66062	66631	65709	66623	65667	66044	65999	66742	66018	65937	99309	99175	99144	99497	98769	98598	98860	98968	98561	99513	99674	99637	98434	98724	98629	98976	98828	98846	99695	99319	67003	66081	66269	66430	66227	66545	66459	66212	66387	65981	265574	264776	263484	263863	264350	263929	265592	264716	265453	265930	265291	265944	264733	264315	265406	264955	265797	264742	264989	264550	363207	362232	363661	365445	361931	365931	364607	363066	364466	362975	365462	363996	363895	365717	363217	364615	364391	363438	363897	363499	263850	265230	264630	264243	265016	264371	265367	264026	264480	263112
chr17:35000001-40000000	26907	26448	26270	26774	26686	26989	26848	26972	26646	26941	26776	26362	26253	27111	26437	26748	26979	26518	26563	26767	39778	39629	39595	40004	39533	39913	39983	39650	39846	39746	39938	40080	40194	39659	39388	40252	39957	40003	39529	39965	26353	26609	26381	26954	26776	26674	26862	26511	26728	26433	26592	26664	26541	26168	26656	27076	26457	26533	26390	26556	26675	26766	26780	26967	26564	26431	26447	26488	27187	26887	26733	26849	26593	26328	27093	27151	26555	26740	27042	26459	27222	26984	26784	27089	27219	26906	26975	26758	27020	27084	26538	26717	26849	26625	26483	26586	26621	26776	26884	26493
chr17:40000001-45000000	60366	60375	60306	59633	60562	60317	59893	59701	60094	60404	60153	60155	59691	60624	60042	60696	60072	59815	60279	60308	60096	59520	60799	59873	59709	59667	59915	59899	59786	60104	120369	120022	120363	120888	120896	120068	119153	120911	120022	119744	59839	60161	60316	59826	60191	60671	60478	60045	60575	59761	60405	60519	59947	59959	60160	59961	60716	59996	59994	60568	60296	59540	59725	59808	60391	60440	60063	60373	60412	60391	60563	60438	60117	60992	59735	60522	60599	60195	59897	59456	60079	60113	59791	60500	60183	60506	60670	60264	59849	59917	59732	59902	59925	59743	60051	59729	59704	59878	60160	60295
chr17:45000001-50000000	45435	45426	45706	45484	45446	45338	45872	45488	45979	45186	45687	45568	45420	45640	45240	45501	45330	45354	44892	45502	45227	45428	45387	45584	45442	45262	45451	45626	45164	45607	45437	45308	45628	45430	45285	44913	44857	45271	45758	45323	45670	45526	45491	45589	45483	45925	45567	45327	45562	45517	45720	45875	45851	45580	45498	46009	45379	45067	45020	46010	45513	45340	45185	45449	45225	45492	46062	44983	45885	45170	45747	45593	45563	45874	45281	45802	45406	45410	45349	45248	45968	45338	46207	45238	46206	45676	45449	45546	45497	45644	45436	45550	45935	45045	45612	45913	45939	45671	45434	45083
chr17:50000001-55000000	67614	67770	68013	67230	68248	67764	67993	67614	67618	68092	67713	67488	67598	67527	67497	67230	67157	67372	67377	67230	66886	67741	67447	67792	68188	67664	67908	67713	67768	67302	68344	67311	67339	67367	67375	67919	67287	67999	67801	67552	68070	68000	67289	67942	67540	68097	67782	68229	68388	67177	67936	68031	67322	67897	67049	67583	67350	68032	68180	68725	68376	67812	67906	68231	67457	67224	68085	68315	67726	68447	67865	67160	67758	68138	67494	68297	67795	67567	67087	67396	67659	67628	67967	67757	67420	67617	67377	67554	68063	67390	67655	67357	67083	67223	67750	67862	67504	67224	67478	67873
chr17:55000001-60000000	66899	67589	68082	66861	67184	67387	67230	67714	66867	67372	67364	67101	67079	67576	67202	67156	66912	67093	66302	67632	67240	66736	67045	67341	67699	67815	67294	67152	66895	67299	66690	67067	67041	67164	66933	67233	66896	66890	67013	66888	66820	67050	67192	67178	66870	67315	67004	67248	67220	67194	67088	67491	66633	67286	67258	67442	66813	67495	66714	66718	67105	66934	67971	67302	67283	66878	67701	67605	67185	67213	67097	67096	66944	67294	67295	67631	67109	66912	67161	67436	67541	67543	67418	67652	67149	67129	67210	67353	67207	67600	67247	67450	67785	67052	66832	67033	67510	67357	66513	67148
chr17:60000001-65000000	65099	64899	65518	65308	65642	65472	65069	65197	65843	64593	260293	259931	260037	259539	259951	259075	260586	258122	261082	258951	259515	259862	260282	259478	259824	259445	259545	260368	260361	260790	261333	260762	261579	258553	260361	260053	260357	261310	261186	259902	261148	260029	259519	259824	261723	261474	260302	261062	259811	261016	97612	97824	97284	97750	97522	97537	97320	97455	97744	98187	97011	98084	97348	97712	97577	97314	97471	97352	96845	98258	97481	97520	97395	97790	97678	98222	97019	97582	98241	97957	97757	97929	99135	97762	97820	96730	97833	97488	97845	96882	97287	97752	98495	97458	97343	98040	97450	98250	98686	97506
chr17:65000001-70000000	68354	67653	67609	67336	68211	67552	67656	67581	67894	68052	67275	67710	67889	67171	67303	67679	68059	67654	67832	68034	68435	67605	66952	68010	67416	67631	67783	67649	67021	67347	67771	68048	68182	67910	67819	68405	66896	67844	67552	68052	67483	68036	67371	67744	67667	68015	66799	67579	67568	68127	67523	67594	67905	67786	67261	67759	67730	67285	67373	66885	135176	135462	135498	134891	135920	135023	134803	135449	135922	134358	67142	66936	67781	67971	68039	67414	68024	67805	67572	67229	67961	67764	67253	67752	67716	67734	67858	67638	67602	68109	67155	67719	67433	67955	67233	67703	67841	67926	67999	67835
chr17:70000001-75000000	60536	60376	60840	59885	60432	60208	60337	60499	60285	59835	60724	60677	60461	60462	60655	60126	59809	60389	60489	61231	181444	180719	180581	181248	181620	181413	181378	180581	181202	180889	181665	181845	181201	180974	181824	181317	181426	180566	180352	182397	60384	59760	60485	60185	60744	59521	60588	59756	60128	60670	60010	60022	60704	60660	60182	60604	60836	60880	60504	60145	120761	121709	121660	120859	120494	121189	121696	121168	120848	120846	60770	60876	60754	59879	60738	60696	60977	59708	60135	60779	60774	60467	60467	60322	61034	60481	60367	60593	59940	60239	60362	60552	59805	60584	60099	60466	60854	60613	60839	60973
chr17:75000001-80000000	66345	66679	66989	66817	66748	67088	66925	66963	66993	66876	66599	67867	66347	66988	67098	67487	67591	66820	67253	66598	200552	201104	200552	201078	199528	200723	200154	200424	200996	201219	200362	200588	202057	200515	200465	201243	200741	201418	199966	199928	67142	66899	66132	66882	67005	66494	67261	67059	66695	66718	233234	235270	233731	235142	234659	234314	233864	232693	234381	235350	236174	235006	235124	235581	234947	235080	235215	234412	234132	235805	233610	235703	234926	234284	233592	234138	235362	236158	234389	233800	234558	234873	235840	234609	234944	235496	234974	233848	235546	235906	233447	232927	233332	233705	234393	235511	234207	234704	234855	234028
chr17:80000001-83257441	40266	40529	39710	40840	40457	40652	40348	40464	40094	40529	40513	40865	40605	40565	40574	40856	40671	40057	40313	40356	40293	41375	41075	40828	40571	40119	40706	39804	40606	40548	81541	81864	81175	81688	80793	80794	80654	81557	80944	81550	40417	40371	40570	40234	40279	40261	40211	41165	40462	40934	40097	40514	40002	40400	40766	40961	40568	40715	40226	40533	40672	41240	40596	40412	40397	40356	39961	40840	40908	40845	40494	40523	40913	40889	40525	40364	40466	40863	40619	40720	40759	40248	39940	40487	40748	40790	40739	40463	40922	40632	80229	81397	80951	81104	80440	80708	80883	80962	81338	81197
chr18:1-5000000	66746	66263	66772	65772	66994	65940	66670	65999	66683	66732	33856	33077	33275	32691	33128	33303	33248	33288	33091	33140	33506	33448	33196	32953	33578	33275	33684	33502	32906	33088	33001	33177	33406	33012	33340	33419	33041	33441	32836	33276	33289	33308	33032	33079	32697	32946	33194	33446	33347	33517	65718	65840	66208	66468	66126	66466	66551	66614	65976	65988	65941	66469	66325	65958	66564	66602	66898	66447	66426	66358	66657	67333	66184	66516	66162	67248	66852	66972	66736	66317	267311	266387	266485	266643	266015	266471	266679	265725	265241	265797	66739	66998	67126	67121	66871	66809	66981	66162	66741	66607
chr18:5000001-10000000	67689	68219	68274	67904	67443	68232	68140	67875	67266	67436	33503	33627	33597	34030	33409	34404	33453	33835	33904	34280	33648	33689	33534	33607	33696	33779	33753	33883	33467	33440	33600	33583	33691	34007	34107	33815	33697	33725	33841	34101	34023	33895	33877	34024	34084	33560	33931	33702	33567	33331	236148	236766	236918	236752	236739	236197	236617	236745	236879	235919	236148	236789	236056	237414	237589	236328	237576	236918	235789	236647	237036	236094	236995	235928	236655	237416	236886	236876	237556	236570	304351	304454	303880	304541	304146	304340	303332	304920	304598	302573	303710	303775	302785	304494	304491	304047	305151	303606	304439	302830
chr18:10000001-15000000	63664	64010	64035	64161	63609	64034	63070	63398	63728	63798	31944	31495	31943	31888	32136	32247	31839	31878	31980	31756	31621	31801	31543	31660	31515	31889	31798	31850	31209	31635	31908	31447	31533	31675	32380	31584	31540	31962	31777	31534	32086	31596	31868	32125	31767	31677	31873	31824	31427	32031	63228	63576	63559	63570	63432	63460	62828	63576	63678	64098	285606	286575	285684	286938	286465	285812	286469	285479	286864	287040	126599	127222	126728	127432	127153	126768	127003	127596	127545	126898	126504	127157	126230	126833	126436	126514	127304	127287	127134	127057	64148	64004	63482	64268	63495	63698	63868	64095	64239	63273
chr18:15000001-20000000	5144	4992	5013	5088	5093	5253	4940	5123	4971	5206	2487	2544	2402	2601	2548	2479	2493	2528	2596	2496	2483	2443	2476	2366	2466	2406	2631	2576	2518	2527	2533	2552	2516	2590	2534	2656	2506	2436	2571	2515	2642	2516	2481	2539	2563	2561	2540	2613	2542	2526	7551	7497	7457	7634	7566	7584	7608	7510	7625	7500	7615	7527	7458	7604	7646	7575	7616	7506	7681	7623	7698	7663	7688	7548	7563	7699	7597	7697	7757	7494	7717	7702	7345	7706	7471	7636	7572	7626	7673	7554	7409	7438	7615	7665	7567	7600	7582	7642	7614	7446
chr18:20000001-25000000	56169	55903	55319	55747	55647	55953	55488	55524	55969	55615	27537	27305	28083	28045	27971	27949	27795	28115	27829	27806	27911	27709	27557	27883	27530	27882	27521	27469	27909	27714	27719	27625	27985	27713	28139	27564	28083	27708	27856	28073	27670	27442	27111	27601	27504	27334	27929	28097	27830	27487	82995	83535	83408	83105	82943	83239	83873	83631	83001	83392	83281	83111	82801	83571	84240	83100	83300	83719	83159	83120	83064	83838	83226	83558	83921	83603	83947	83312	84148	83690	83811	83435	83247	83306	83646	83209	83150	83420	83042	83361	83336	83920	82409	83703	83078	83780	83315	82955	83098	83382
chr18:25000001-30000000	67239	67079	67364	67046	67357	67701	67621	67463	67898	67480	33594	33745	33660	33510	33586	33427	33813	33691	33847	33645	33426	33714	33314	33670	33312	33295	33423	33958	33973	34061	33815	33699	33601	33714	33914	33674	33972	33960	33789	33905	33827	33637	33609	33956	33451	34037	33770	33838	33525	33847	67910	67156	67466	67163	67167	67489	67995	67353	66947	67994	67233	67474	67278	67593	67606	67500	67973	67583	67066	67018	67818	68032	67459	67615	67910	67660	67433	67738	68268	67731	67445	67437	68270	68262	67529	68250	67827	67709	67849	67816	67018	67654	67975	68225	67541	67344	67870	68501	67414	68281
chr18:30000001-35000000	67094	66966	67096	67401	67459	67599	67971	68011	67210	67190	33627	33899	33774	33403	33536	33666	34436	33971	33545	33863	33962	34286	33746	33790	34087	33645	33573	33840	33759	34063	33695	33647	33774	34027	33642	33562	33937	33728	33615	34155	33690	33441	33972	33489	33937	33473	33581	33673	33644	33526	67867	67866	67691	68096	67558	68065	67728	67782	68116	67387	203160	203831	203375	202266	202480	203268	203812	202878	202792	203546	67780	67895	67748	67046	67462	67689	67380	67385	67530	67662	67421	67715	67252	67568	68004	67520	67980	67425	67297	67332	67657	68185	67973	67966	67864	67756	68112	68095	67712	67553
chr18:35000001-40000000	66815	67000	67448	68192	67580	67314	67110	67574	67423	67689	34061	33710	33835	34139	33697	34389	33886	33711	33865	33919	34007	33577	34055	33542	33565	33775	33639	33714	33723	33810	34062	33377	33665	33741	33873	33598	33808	33457	34043	33467	33596	33597	34309	33772	33735	33153	33669	33557	33536	33849	67377	68084	68135	68491	67517	67747	67563	67337	67851	68547	67761	67424	67511	67746	67033	67918	67878	67890	67574	66803	67604	67792	67824	67285	67980	67517	67415	68104	67633	67699	168717	169586	168799	168990	169891	169286	168786	169438	169034	168738	67308	68102	67809	67386	67170	67459	67800	67423	67027	67392
chr18:40000001-45000000	66139	65890	66006	66139	65723	65787	66307	65512	66204	66409	32866	33097	33142	33254	32946	32753	33366	33031	32894	32783	33145	33298	33108	33247	33284	33199	33404	32508	33133	33106	33452	32933	33467	33204	33375	33758	33198	33276	33190	33358	33033	32897	32602	33477	33379	33035	33174	33382	32803	33395	66581	66378	66463	66427	66194	65802	66239	66436	66564	66464	66627	65788	66175	65596	65864	66194	66602	66261	66134	66645	66910	65902	66586	66381	67060	66199	66553	66605	66394	66391	164905	165755	165540	164619	164614	164963	164889	165310	165529	165682	66082	66192	66172	65624	66551	65938	65587	65810	66714	65721
chr18:45000001-50000000	66257	66103	67078	66488	66472	67013	66941	66342	67025	66571	33147	33690	33304	32955	33340	32980	33331	33242	33195	33403	33278	33300	33816	34073	33725	33434	33265	33289	33381	33657	33436	33242	33589	32775	33142	33373	33221	33235	33295	33227	33670	33343	33364	33415	32458	33153	33405	33429	33414	33421	67077	66580	66915	66757	66631	66505	66402	66836	66715	66331	67039	66866	66262	66646	67196	66812	66270	66781	67220	66621	66267	66743	66814	66634	66991	66530	66304	66616	66886	65223	66468	66677	66865	66665	67101	67047	67176	66286	67138	67457	66180	66165	66835	66530	66884	66973	67093	66643	67061	67175
chr18:50000001-55000000	61962	62119	60885	61602	61453	61360	62469	61642	61484	61181	31010	30959	31046	30735	30879	31018	30898	30804	30958	30881	30436	30665	30779	30813	30994	31113	30933	30839	30665	30800	30732	30578	31033	30782	30993	31184	30813	30801	30652	30471	30929	30846	31141	30749	31094	30931	31178	31081	30916	31192	278268	277459	278554	278227	277155	277658	277857	278999	277687	277313	277671	278535	277626	276521	277066	276319	277668	277876	277600	277103	276795	278327	279059	278025	278151	277635	277339	277600	277748	276621	277609	277613	277862	277213	277758	279256	278369	278527	277096	276600	278595	279127	278300	277254	278442	277822	276381	277560	276813	277068
chr18:55000001-60000000	67818	67582	67713	67984	67349	67564	67072	67605	66774	67681	33965	33634	33358	33614	33719	33517	33841	33510	33604	34013	33604	34031	34106	33525	33941	33667	33745	33650	33998	33473	34126	33693	33589	34155	34009	34227	33452	33627	33450	33533	33979	33629	34258	33892	33942	34280	34151	34017	33794	34222	202463	203334	202872	203716	204921	203440	202754	202896	202562	203618	270040	271040	270750	270966	271271	271091	270504	271308	271345	271065	203123	202168	202274	203606	202707	203018	204033	203110	203577	202647	203258	202406	202092	203225	202299	202530	202490	202840	202275	203046	202908	203594	203347	202312	202569	202857	203232	202011	203482	203490
chr18:60000001-65000000	68219	67258	67590	67969	66616	67437	67201	67518	67384	67353	33357	33136	33829	34051	33755	33674	33661	34079	33838	33433	33632	33366	34286	33350	33714	33896	33594	33591	34099	33669	34151	33530	34057	33392	33782	34125	33629	33801	33430	33750	34007	33495	33740	33811	33528	33749	34168	33944	33707	33386	67651	67772	67676	67130	67499	67623	67852	67740	67387	67518	67715	67428	67420	67358	68250	67220	67153	67305	67909	67005	66862	66978	67494	67265	67507	67407	67795	66723	68223	66957	201724	203211	203010	201826	202468	201901	202057	202504	201850	201310	66978	67917	67224	68018	67248	66999	67326	67424	67020	68834
chr18:65000001-70000000	65958	65440	65431	65977	66579	65672	66382	66142	66345	66207	32604	32648	32831	32935	32654	33428	32753	32701	33048	32748	33047	32977	32741	32618	32880	32683	33127	33349	32680	32941	32597	33141	33306	33395	33327	33162	32622	33409	32910	32726	32677	32984	32777	32516	32775	33027	33110	32639	32506	32589	198222	198824	197677	197361	197895	198674	197261	199152	197411	197250	230000	231069	230985	230796	230965	230671	231361	230437	230149	230229	197970	197585	198114	197461	197684	197767	197290	197827	197977	198138	196997	198270	197403	196325	197472	198248	198726	198044	196980	197617	197881	198596	198443	197245	197004	197789	198136	198796	197557	198586
chr18:70000001-75000000	66491	66855	65330	66243	66590	66373	66652	66526	66083	66607	32975	33059	33577	33329	33470	33249	33403	33584	33037	33607	33226	33220	33687	33466	33137	33196	33377	33028	33510	32749	33425	33113	32988	33190	33211	32740	33461	32740	33105	33526	32934	32919	33402	32852	33386	33279	32784	33522	33470	33658	66820	66859	66508	66616	66164	67198	65823	66618	66590	67139	66455	66163	66368	66085	66809	65618	66235	66223	66626	66700	66482	66259	66311	67044	66436	67416	66593	67072	66723	66389	265146	265185	263749	264872	264993	265395	266340	266630	266762	264296	166315	166673	167373	165592	166398	166468	166141	166005	166272	166159
chr18:75000001-80000000	60607	61465	61206	61086	60393	60396	60658	60851	61297	61449	29720	30839	30159	30757	30608	30544	30066	30907	30673	30839	30801	30578	30368	30533	30438	30289	30471	30677	30967	30828	30598	30593	30612	30282	30418	30102	30478	30674	30086	30896	30382	30239	30120	30685	30242	30287	30248	30551	30221	30317	60980	61615	60971	61328	61521	61131	60807	60572	61010	60753	60459	60732	61729	61125	60644	60878	61107	60701	61588	61337	61442	61156	60985	60932	61459	61711	61169	61150	60813	61434	60990	60898	61658	60402	60939	60870	60052	61100	60237	60510	60918	60167	60592	60750	60743	61748	60891	61651	61058	60766
